id,name,desc,type,q
Hjörtur-Hermannsson_863,Hjörtur Hermannsson,"Hjörtur Hermannsson (born 1995-02-08) IFK Göteborg player, last season 2016",Q5,Q3785984
Andreas-Hermansson_269,Andreas Hermansson,"Jonny Andreas Hermansson (born 1973-01-08) attacker in IFK Göteborg, last season 2000",Q5,Q497985
Gustaf-Hermansson_270,Gustaf Hermansson,Gustaf Adolf Hermansson (born 1900-05-01) IFK Göteborg player stated in ifkdb.se,Q5,Q121160746
Olof-Hjärn_274,Olof Hjärn,Karl Olof Hjärn (born 1903-11-13) IFK Göteborg player stated in ifkdb.se,Q5,Q121160747
Alf-Hjelm_271,Alf Hjelm,Alf Daniel Hjelm (born 1902-12-28) IFK Göteborg player stated in ifkdb.se,Q5,Q116600700
Erik-Hjelm_272,Erik Hjelm,Erik Gottfrid Hjelm (born 1893-05-22) IFK Göteborg player stated in ifkdb.se,Q5,Q1353959
Harry-Hjelm_273,Harry Hjelm,Karl Harry Hjelm (born 1898-09-21) IFK Göteborg player stated in ifkdb.se,Q5,Q121008355
Daniel-Hoffmann_275,Daniel Hoffmann,"Lars Daniel Hoffmann (born 1977-10-24) goalkeeper in IFK Göteborg, last season 1997",Q5,
Ingemar-Högberg_293,Ingemar Högberg,Kurt Ingemar Högberg (born 1925-08-24) IFK Göteborg player stated in ifkdb.se,Q5,Q131357048
Oskar-Högberg_718,Oskar Högberg,IFK Göteborg player stated in ifkdb.se,Q5,
Patrik-Höglund_294,Patrik Höglund,"Jan Patrik Höglund (born 1979-04-25) defender in IFK Göteborg, last season 1998",Q5,
Gotthard-Höijer_295,Gotthard Höijer,Karl Gotthard Höijer (born 1906-08-18) IFK Göteborg player stated in ifkdb.se,Q5,Q121160751
Emil-Holm_900,Emil Holm,"Emil Alfons Holm (born 2000-05-13) attacker in IFK Göteborg, last season 2020",Q5,Q66843837
Glenn-Holm_276,Glenn Holm,"Glenn Inge Christer Holm (born 1955-09-24) midfielder in IFK Göteborg, last season 1983",Q5,Q5810326
Gunnar-Holmberg_278,Gunnar Holmberg,Gunnar Josef Agaton Holmberg (born 1897-05-06) IFK Göteborg player stated in ifkdb.se,Q5,Q353795
Karl-Erik-Holmberg_277,Karl-Erik Holmberg,Karl Erik Samuel Holmberg (born 1906-07-17) IFK Göteborg player stated in ifkdb.se,Q5,Q1036480
Martin-Holmberg_279,Martin Holmberg,"Nils Martin David Holmberg (born 1963-04-20) midfielder in IFK Göteborg, last season 1987",Q5,Q96054610
Ivan-Holmdahl_280,Ivan Holmdahl,Knut Ivan Holmdahl (born 1894-07-28) IFK Göteborg player stated in ifkdb.se,Q5,Q115902608
Nils-Holmén_913,Nils Holmén,Nils Erland Holmén (born 1891-08-25) IFK Göteborg player stated in ifkdb.se,Q5,
Knut-Holmgren_281,Knut Holmgren,Knut Villiam Holmgren (born 1888-01-13) IFK Göteborg player stated in ifkdb.se,Q5,Q121092325
Tommy-Holmgren_282,Tommy Holmgren,"Kent Tommy Holmgren (born 1959-01-08) attacker in IFK Göteborg, last season 1989",Q5,Q2441009
Tord-Holmgren_283,Tord Holmgren,"Tord Anders Holmgren (born 1957-11-09) midfielder in IFK Göteborg, last season 1987",Q5,Q2443803
Marcus-Holmqvist_905,Marcus Holmqvist,"David Marcus Holmqvist (born 1982-01-05) midfielder in IFK Göteborg, last season 2003",Q5,
Allan-Holmstedt+(Bengtsson)_96,Allan Holmstedt,Allan Gerhard Holmstedt (born 1930-03-17) IFK Göteborg player stated in ifkdb.se,Q5,
Gösta-Holmström_284,Gösta Holmström,Gösta Harry Olof Holmström (born 1912-10-09) IFK Göteborg player stated in ifkdb.se,Q5,Q121160748
Vallentin-Hultén_286,Vallentin Hultén,Gustaf Vallentin Hultén (born 1911-02-14) IFK Göteborg player stated in ifkdb.se,Q5,Q121160750
Olof-Hultfeldt_285,Olof Hultfeldt,John Olof Bernhard Hultfeldt (born 1911-09-17) IFK Göteborg player stated in ifkdb.se,Q5,Q121160749
Bertil-Hultin_287,Bertil Hultin,"Hans Bertil Roland Hultin (born 1939-09-15) IFK Göteborg player, last season 1961",Q5,
Thomas-Hvenfelt+(Andersson)_72,Thomas Hvenfelt,"Thomas Daniel Hvenfelt (born 1970-11-21) midfielder in IFK Göteborg, last season 1995",Q5,Q99975213
Carl-Hysén_288,Carl Hysén,Carl Oskar Hysén (born 1911-07-12) IFK Göteborg player stated in ifkdb.se,Q5,Q5818922
Erik-Hysén_799,Erik Hysén,Erik Valter Hysén (born 1906-05-18) IFK Göteborg player stated in ifkdb.se,Q5,Q1353972
Glenn-Hysén_289,Glenn Hysén,"Glenn Ingvar Hysén (born 1959-10-30) defender in IFK Göteborg, last season 1987",Q5,Q444033
Tobias-Hysén_787,Tobias Hysén,"Glenn Tobias Hysén (born 1982-03-09) attacker in IFK Göteborg, last season 2018",Q5,Q313036
Jon+Inge-Høiland_296,Jon Inge Høiland,"Jon Inge Høiland (born 1977-09-20) midfielder in IFK Göteborg, last season 2002",Q5,Q620549
Peter-Ijeh_788,Peter Ijeh,"Okwudili Peter Ijeh (born 1977-03-28) attacker in IFK Göteborg, last season 2005",Q5,Q253750
Mikael-Ingebrigtsen_879,Mikael Ingebrigtsen,"Mikael Norø Ingebrigtsen (born 1996-07-21) attacker in IFK Göteborg, last season 2018",Q5,Q19958174
Klas-Ingesson_297,Klas Ingesson,Klas Inge Ingesson (born 1968-08-20) IFK Göteborg player stated in ifkdb.se,Q5,Q442182
Lawal-Ismail_789,Lawal Ismail,"Lawal Adebowale Ismail (born 1991-09-05) attacker in IFK Göteborg, last season 2011",Q5,Q5824749
Sven-Jacobsson_298,Sven Jacobsson,IFK Göteborg player stated in ifkdb.se,Q5,
Bo-Jagler+(Johansson)_299,Bo Jagler,"Bo Inge Jagler (born 1941-10-06) attacker in IFK Göteborg, last season 1969",Q5,Q116842257
Imam-Jagne_996,Imam Jagne,Seedy Muhammed Ali Jagne (born 2003-10-01) IFK Göteborg player stated in ifkdb.se,Q5,Q95882419
Alexander-Jallow_911,Alexander Jallow,Alexander Jallow (born 1998-03-03) IFK Göteborg player stated in ifkdb.se,Q5,Q56072735
Scott-Jamieson_864,Scott Jamieson,"Scott Alexander Jamieson (born 1988-10-13) IFK Göteborg player, last season 2017",Q5,Q516535
Lars-Jangblad+(Johansson)_300,Lars Jangblad,Lars Ingemar Jangblad (born 1931-01-11) IFK Göteborg player stated in ifkdb.se,Q5,Q120962455
Arne-Jansson_301,Arne Jansson,IFK Göteborg player stated in ifkdb.se,Q5,
Henry-Jansson_302,Henry Jansson,Henry William Jansson (born 1903-01-26) IFK Göteborg player stated in ifkdb.se,Q5,Q121160752
Hilding-Jansson_917,Hilding Jansson,Axel Hilding Jansson (born 1905-02-24) IFK Göteborg player stated in ifkdb.se,Q5,
Karl-Gunnar-Jansson_303,Karl-Gunnar Jansson,Karl Gunnar Jansson (born 1931-06-25) IFK Göteborg player stated in ifkdb.se,Q5,
Kent-Jansson_304,Kent Jansson,"Kent Lennart Jansson (born 1958-04-29) defender in IFK Göteborg, last season 1976",Q5,
Per-Åke-Jansson_305,Per-Åke Jansson,Per Åke Jansson (born 1938-03-05) IFK Göteborg player stated in ifkdb.se,Q5,
Ragnar-Jansson_953,Ragnar Jansson,IFK Göteborg player stated in ifkdb.se,Q5,
Verner-Jansson_306,Verner Jansson,Georg Verner Jansson (born 1890-02-08) IFK Göteborg player stated in ifkdb.se,Q5,Q121056331
Magnus-Jareflo_307,Magnus Jareflo,"Magnus Daniel Jareflo (born 1975-12-31) IFK Göteborg player, last season 1994",Q5,
Sören-Järelöv_365,Sören Järelöv,"Hans-Erik Sören Järelöv (born 1965-01-10) goalkeeper in IFK Göteborg, last season 1998",Q5,Q5895305
Björn-Jarkvist_308,Björn Jarkvist,"Björn Göte Jarkvist (born 1948-08-24) attacker in IFK Göteborg, last season 1974",Q5,
Holger-Jernsten+(Johansson)_1002,Holger Jernsten,Holger Vilgot Roland Jernsten (born 1911-01-18) IFK Göteborg player stated in ifkdb.se,Q5,
Bengt-Johannesson_309,Bengt Johannesson,"Bengt Gerhard Johannesson (born 1950-10-19) defender in IFK Göteborg, last season 1972",Q5,
Lars-Johannesson_310,Lars Johannesson,"Lars Johannesson (born 1947-03-06) attacker in IFK Göteborg, last season 1972",Q5,
Leif-Johannisson_311,Leif Johannisson,Leif Stig Johannisson (born 1935-01-15) IFK Göteborg player stated in ifkdb.se,Q5,
Adam-Johansson_790,Adam Johansson,"Adam Per Alexander Johansson (born 1983-02-21) defender in IFK Göteborg, last season 2016",Q5,Q349871
Allan-Johansson_312,Allan Johansson,Rolf Allan Filip Johansson (born 1933-11-26) IFK Göteborg player stated in ifkdb.se,Q5,Q121007652
Baldwin-Johansson_314,Baldwin Johansson,Balvin Julius Zackarias Johansson (born 1898-03-10) IFK Göteborg player stated in ifkdb.se,Q5,Q121160753
Bengt-Johansson_315,Bengt Johansson,IFK Göteborg player stated in ifkdb.se,Q5,
Bertil-Johansson_316,Bertil Johansson,Axel Elof Bertil Johansson (born 1902-12-07) IFK Göteborg player stated in ifkdb.se,Q5,Q109558115
Bertil-Johansson_317,Bertil Johansson,John Bertil Johansson (born 1935-03-22) IFK Göteborg player stated in ifkdb.se,Q5,Q828235
Carl-Johansson_925,Carl Johansson,"Carl Anders Lorentz Johansson (born 1994-05-23) IFK Göteborg player, last season 2023",Q5,Q17611142
Charles-Johansson_318,Charles Johansson,Ernst Alfred Charles Johansson (born 1896-02-19) IFK Göteborg player stated in ifkdb.se,Q5,Q121160754
David-Johansson_791,David Johansson,"David Robert Jafit Johansson (born 1992-04-13) defender in IFK Göteborg, last season 2010",Q5,Q47506027
Eje-Johansson_319,Eje Johansson,Bo Eje Ingemar Johansson (born 1936-02-06) IFK Göteborg player stated in ifkdb.se,Q5,
Elam-Johansson_320,Elam Johansson,Elam Alexius Valdemar Johansson (born 1896-02-23) IFK Göteborg player stated in ifkdb.se,Q5,
Filip-Johansson_321,Filip Johansson,John Filip Valter Johansson (born 1902-01-21) IFK Göteborg player stated in ifkdb.se,Q5,Q1377945
Folke-Johansson_322,Folke Johansson,Folke Lennart Johansson (born 1916-06-19) IFK Göteborg player stated in ifkdb.se,Q5,
Gabriel-Johansson_323,Gabriel Johansson,"Lars Erik Gabriel Johansson (born 1965-01-09) midfielder in IFK Göteborg, last season 1991",Q5,Q6139557
Göran-Johansson_326,Göran Johansson,IFK Göteborg player stated in ifkdb.se,Q5,
Gunnar-Johansson_324,Gunnar Johansson,Sven Gunnar Johansson (born 1903-04-03) IFK Göteborg player stated in ifkdb.se,Q5,
Gustav-Johansson_325,Gustav Johansson,Gustav Valfrid Johansson (born 1914-01-22) IFK Göteborg player stated in ifkdb.se,Q5,Q120961907
Henry-Johansson_327,Henry Johansson,IFK Göteborg player stated in ifkdb.se,Q5,
Herbert-Johansson_328,Herbert Johansson,Herbert Leopold Johansson (born 1888-06-22) IFK Göteborg player stated in ifkdb.se,Q5,Q121160755
Jakob-Johansson_792,Jakob Johansson,"Jakob Valdemar Olsson Johansson (born 1990-06-21) midfielder in IFK Göteborg, last season 2020",Q5,Q1777142
Jan-Olof-Johansson_330,Jan-Olof Johansson,"Jan-Olof Bertil Johansson (born 1943-01-28) IFK Göteborg player, last season 1965",Q5,Q121188505
Karl-Johansson_331,Karl Johansson,Karl Ludvig Johansson (born 1895-07-19) IFK Göteborg player stated in ifkdb.se,Q5,
Lars-Inge-Johansson_332,Lars-Inge Johansson,Lars Inge Johansson (born 1956-03-26) IFK Göteborg player stated in ifkdb.se,Q5,
Lennart-Johansson_333,Lennart Johansson,Knut Lennart Johansson (born 1924-06-15) IFK Göteborg player stated in ifkdb.se,Q5,Q126364620
Magnus-Johansson_334,Magnus Johansson,"Erik Göran Magnus Johansson (born 1964-10-05) midfielder in IFK Göteborg, last season 1990",Q5,Q1772786
Magnus-Johansson_335,Magnus Johansson,"Leif Magnus Johansson (born 1971-11-10) midfielder in IFK Göteborg, last season 2007",Q5,Q352735
Mattias-Johansson_987,Mattias Johansson,"Mattias Erik Johansson (born 1992-02-16) IFK Göteborg player, last season 2024",Q5,Q152804
Nils-Johansson_338,Nils Johansson,Nils Erik Roland Johansson (born 1934-12-14) IFK Göteborg player stated in ifkdb.se,Q5,Q106457033
Olof-Johansson_339,Olof Johansson,Olof Bertil Johansson (born 1908-07-01) IFK Göteborg player stated in ifkdb.se,Q5,Q121160757
Ove-Johansson_340,Ove Johansson,Claes Ove Johansson (born 1948-03-31) IFK Göteborg player stated in ifkdb.se,Q5,
Paul-Johansson_548,Paul Johansson,"Paul Melker Johansson (born 1939-08-05) IFK Göteborg player, last season 1967",Q5,
Per-Johansson_341,Per Johansson,"Per Sören Johansson (born 1975-03-20) midfielder in IFK Göteborg, last season 1996",Q5,Q11995298
Ragnar-Johansson_342,Ragnar Johansson,IFK Göteborg player stated in ifkdb.se,Q5,
Ragnar-Johansson_732,Ragnar Johansson,IFK Göteborg player stated in ifkdb.se,Q5,
Robert-Johansson_343,Robert Johansson,"Jan Robert Johansson (born 1980-03-29) defender in IFK Göteborg, last season 1999",Q5,Q5887552
Roger-Johansson_344,Roger Johansson,Holger Uno Roger Johansson (born 1932-02-19) IFK Göteborg player stated in ifkdb.se,Q5,Q131331859
Rolf-Johansson_345,Rolf Johansson,IFK Göteborg player stated in ifkdb.se,Q5,
Rolf-Johansson_346,Rolf Johansson,"Rolf Otto Evald Johansson (born 1936-08-30) IFK Göteborg player, last season 1956",Q5,Q116848929
Ronald-Johansson_347,Ronald Johansson,Per Vilhelm Ronald Johansson (born 1936-03-06) IFK Göteborg player stated in ifkdb.se,Q5,Q120961691
Roy-Johansson_348,Roy Johansson,Roy Sigurd Johansson (born 1934-01-10) IFK Göteborg player stated in ifkdb.se,Q5,
Rune-Johansson_349,Rune Johansson,IFK Göteborg player stated in ifkdb.se,Q5,
Sebastian-Johansson_350,Sebastian Johansson,"Hans Sebastian Johansson (born 1980-09-04) midfielder in IFK Göteborg, last season 2005",Q5,Q3476877
Sven-Johansson_351,Sven Johansson,Sven Georg Johansson (born 1899-04-11) IFK Göteborg player stated in ifkdb.se,Q5,Q121160758
Sven-Johansson_352,Sven Johansson,IFK Göteborg player stated in ifkdb.se,Q5,
Tore-Johansson_353,Tore Johansson,IFK Göteborg player stated in ifkdb.se,Q5,
Torgny-Johansson_354,Torgny Johansson,"Torgny Georg Johansson (born 1955-01-08) midfielder in IFK Göteborg, last season 1976",Q5,
Torsten-Johansson_355,Torsten Johansson,Torsten Allan Emanuel Johansson (born 1899-07-19) IFK Göteborg player stated in ifkdb.se,Q5,
Verner-Johansson_357,Verner Johansson,Johan Verner Johansson (born 1886-11-12) IFK Göteborg player stated in ifkdb.se,Q5,Q121075959
Martin-Johansson+Zanjanchi_846,Zanjanchi Martin Johansson,"Martin Jonas Johansson Zanjanchi (born 1996-02-06) IFK Göteborg player, last season 2015",Q5,
Gisle-Johnsen_363,Gisle Johnsen,"Gisle Johnsen (born 1961-01-05) attacker in IFK Göteborg, last season 1980",Q5,
Benny-Jonsson_360,Benny Jonsson,"Hans Benny Jonsson (born 1975-02-15) midfielder in IFK Göteborg, last season 1994",Q5,
Dennis-Jonsson_361,Dennis Jonsson,"John Dennis Ingvar Jonsson-Klang (born 1983-02-16) IFK Göteborg player, last season 2006",Q5,Q3705494
Ernst-Jonsson_362,Ernst Jonsson,Ernst Andreas Jonsson (born 1886-12-19) IFK Göteborg player stated in ifkdb.se,Q5,Q121141157
Helge-Jonsson_358,Helge Jonsson,Helge Vilhelm Emanuel Jonsson (born 1912-01-30) IFK Göteborg player stated in ifkdb.se,Q5,Q121160760
Hjálmar-Jónsson_364,Hjálmar Jónsson,"Hjálmar Jónsson (born 1980-07-29) midfielder in IFK Göteborg, last season 2016",Q5,Q1621377
Nils-Jonsson_359,Nils Jonsson,Nils Gunnar Jonsson (born 1932-12-07) IFK Göteborg player stated in ifkdb.se,Q5,Q117007979
Ulf-Jörnvik_366,Ulf Jörnvik,"Ulf Martin Jörnvik (born 1961-08-13) defender in IFK Göteborg, last season 1980",Q5,
Lucas-Kåhed_914,Lucas Kåhed,Lucas Carl-Fredrik Kåhed (born 2002-07-26) IFK Göteborg player stated in ifkdb.se,Q5,Q119411734
Håkan-Kahnberg_367,Håkan Kahnberg,"Sven Håkan Kahnberg (born 1955-08-18) attacker in IFK Göteborg, last season 1973",Q5,
Sven-Källberg_405,Sven Källberg,IFK Göteborg player stated in ifkdb.se,Q5,
Yahya-Kalley_922,Yahya Kalley,"Yahya Kalley (born 2001-03-20) midfielder in IFK Göteborg, last season 2021",Q5,Q99955319
Rolf-Källström_406,Rolf Källström,Rolf Ingvar Källström (born 1927-10-06) IFK Göteborg player stated in ifkdb.se,Q5,Q131330036
Pontus-Kåmark_404,Pontus Kåmark,"Sven Pontus Kåmark (born 1969-04-05) midfielder in IFK Göteborg, last season 2002",Q5,Q712844
Meyer-Kanterowitz_369,Meyer Kanterowitz,Meyer Kanterowitz (born 1885-05-12) IFK Göteborg player stated in ifkdb.se,Q5,Q121160762
Eldin-Karišik_797,Eldin Karišik,"Eldin Karišik (born 1983-03-18) midfielder in IFK Göteborg, last season 2008",Q5,Q174881
Fredrik-Karlfeldt_370,Fredrik Karlfeldt,Adolf Fredrik Karlsson (born 1887-05-28) IFK Göteborg player stated in ifkdb.se,Q5,
Arne-Karlsson_371,Arne Karlsson,Bernt Arne Lennart Karlsson (born 1949-05-27) IFK Göteborg player stated in ifkdb.se,Q5,
Bengt-Åke-Karlsson_372,Bengt-Åke Karlsson,"Bengt Åke Konny Karlsson (born 1953-05-14) goalkeeper in IFK Göteborg, last season 1980",Q5,
Christian-Karlsson_373,Christian Karlsson,"Hans Christian Enehov Karlsson (born 1969-09-20) IFK Göteborg player, last season 2000",Q5,Q3675661
Conny-Karlsson_374,Conny Karlsson,"Börje Conny Carlsson (born 1953-11-21) defender in IFK Göteborg, last season 1982",Q5,Q631232
Georg-Karlsson_375,Georg Karlsson,Georg Herbert Karlsson (born 1894-05-16) IFK Göteborg player stated in ifkdb.se,Q5,Q121160763
Gerhard-Karlsson_368,Gerhard Karlsson,IFK Göteborg player stated in ifkdb.se,Q5,
Herbert-Karlsson_376,Herbert Karlsson,Knut Herbert Karlsson (born 1896-09-08) IFK Göteborg player stated in ifkdb.se,Q5,Q722639
Joacim-Karlsson_377,Joacim Karlsson,"Bengt Joacim Karlsson (born 1965-02-13) IFK Göteborg player, last season 1991",Q5,Q101680156
Kenny-Karlsson_379,Kenny Karlsson,"Alf Eive Kenny Karlson (born 1941-01-16) IFK Göteborg player, last season 1965",Q5,
Lars-Karlsson_149,Lars Karlsson,"Lars George Karlsson (born 1958-02-16) midfielder in IFK Göteborg, last season 1977",Q5,
Leif-Karlsson_380,Leif Karlsson,"Leif Otto Birger Karlsson (born 1947-12-04) defender in IFK Göteborg, last season 1972",Q5,
Pär-Karlsson_383,Pär Karlsson,"Pär Olof Karlsson (born 1978-05-29) midfielder in IFK Göteborg, last season 2000",Q5,Q79381546
Sten-Karlsson_151,Sten Karlsson,"Sten Anders Ragnar Karlsson (born 1951-02-22) IFK Göteborg player, last season 1974",Q5,
Thomas-Karlsson_385,Thomas Karlsson,"Roy Thomas Karlsson (born 1963-10-15) midfielder in IFK Göteborg, last season 1983",Q5,
Patrik-Karlsson+Lagemyr_859,Lagemyr Patrik Karlsson,"Patrik Daniel Karlsson Lagemyr (born 1996-12-18) attacker in IFK Göteborg, last season 2022",Q5,Q23888187
John-Karlsson-Nottorp_387,John Karlsson-Nottorp,Karl John Eugen Nottorp (born 1892-11-05) IFK Göteborg player stated in ifkdb.se,Q5,Q123172519
Jacob-Karlstrøm_990,Jacob Karlstrøm,"Jacob Karlstrøm (born 1997-01-09) goalkeeper in IFK Göteborg, last season 2024",Q5,Q55584547
Gunnar-Kärrby_407,Gunnar Kärrby,Gunnar Esaias Kärrby (born 1891-12-02) IFK Göteborg player stated in ifkdb.se,Q5,Q121053430
Prosper-Kasim_854,Prosper Kasim,"Prosper Kasim (born 1996-12-15) attacker in IFK Göteborg, last season 2017",Q5,Q19664719
J.-Kennedy_388,J. Kennedy,IFK Göteborg player stated in ifkdb.se,Q5,
Keit-Kessander+(Pettersson)_583,Keit Kessander,"Keit Ronald Kessander (born 1945-11-20) IFK Göteborg player, last season 1965",Q5,
Mohib-Khalaf_963,Mohib Khalaf,"Mohib Khalaf (born 2004-01-31) midfielder in IFK Göteborg, last season 2023",Q5,
Giorgi-Kharaishvili_882,Giorgi Kharaishvili,"Giorgi Kharaishvili (born 1996-07-29) attacker in IFK Göteborg, last season 2021",Q5,Q20582751
Magnus-Kihlberg_798,Magnus Kihlberg,"Kjell Magnus Kihlberg (born 1973-10-25) midfielder in IFK Göteborg, last season 2006",Q5,Q724838
Oscar-Kindlund_860,Oscar Kindlund,"Oscar George Kindlund (born 1997-01-11) midfielder in IFK Göteborg, last season 2016",Q5,Q26211826
Ove-Kindvall_390,Ove Kindvall,Bengt Ove Kindvall (born 1943-05-16) IFK Göteborg player stated in ifkdb.se,Q5,Q367816
Kurt-Kjellberg_391,Kurt Kjellberg,Kurt Kjellberg (born 1931-10-11) IFK Göteborg player stated in ifkdb.se,Q5,
Rune-Kjellman_392,Rune Kjellman,Rune Georg Lennart Kjellman (born 1925-01-16) IFK Göteborg player stated in ifkdb.se,Q5,
Ivar-Klingström_393,Ivar Klingström,Ivar Julius Klingström (born 1897-08-01) IFK Göteborg player stated in ifkdb.se,Q5,Q1675682
Arne-Knutsson_394,Arne Knutsson,Bernt Arne Skoglar Knutsson (born 1934-11-22) IFK Göteborg player stated in ifkdb.se,Q5,
Rudolf-Kock_395,Rudolf Kock,Jonas Rudolf Eriksson Kock (born 1901-06-29) IFK Göteborg player stated in ifkdb.se,Q5,Q197772
Melvin-Koliqi_974,Melvin Koliqi,Melvin Koliqi (born 2006-11-01) IFK Göteborg player stated in ifkdb.se,Q5,Q126179144
Gunnar-Kollberg_396,Gunnar Kollberg,Aron Gunnar Kollberg (born 1899-04-25) IFK Göteborg player stated in ifkdb.se,Q5,Q121160765
Sampo-Koskinen_397,Sampo Koskinen,"Sampo Koskinen (born 1979-03-01) IFK Göteborg player, last season 2004",Q5,Q2471845
Christian-Kouakou_919,Christian Kouakou,"Christian Onil Kouakou (born 1995-04-20) attacker in IFK Göteborg, last season 2020",Q5,Q4243428
Bengt-Kristensen_154,Bengt Kristensen,"Bengt Holger Kristensen (born 1951-12-08) midfielder in IFK Göteborg, last season 1976",Q5,
Anders-Kristiansen_986,Anders Kristiansen,"Anders Kristiansen (born 1990-03-17) goalkeeper in IFK Göteborg, last season 2024",Q5,Q11957879
Åke-Kristiansson_400,Åke Kristiansson,Åke Vilgot Kristiansson (born 1920-10-18) IFK Göteborg player stated in ifkdb.se,Q5,
Albert-Kristiansson_399,Albert Kristiansson,John Albert Kristiansson (born 1892-05-15) IFK Göteborg player stated in ifkdb.se,Q5,
Douglas-Krook_401,Douglas Krook,John Douglas Krook (born 1897-07-01) IFK Göteborg player stated in ifkdb.se,Q5,Q1252363
Svejde-Krook_402,Svejde Krook,Gunnar Svejde Krook (born 1914-08-06) IFK Göteborg player stated in ifkdb.se,Q5,Q121160767
David-Kruse_989,David Kruse,David Kjær Kruse (born 2002-05-15) IFK Göteborg player stated in ifkdb.se,Q5,Q110241637
Stephan-Kullberg_403,Stephan Kullberg,"Stephan Svante Walter Kullberg (born 1959-01-10) defender in IFK Göteborg, last season 1986",Q5,Q2343495
Anton-Kurochkin_945,Anton Kurochkin,"Anton Kurochkin (born 2003-07-20) attacker in IFK Göteborg, last season 2023",Q5,Q121159140
Patrice-Kwedi_800,Patrice Kwedi,"Patrice Kwedi (born 1983-09-30) defender in IFK Göteborg, last season 2004",Q5,Q3512713
Kjell-Lager_408,Kjell Lager,"Kjell Sture Lager (born 1949-03-04) IFK Göteborg player, last season 1970",Q5,
Alejandro-Lago_793,Alejandro Lago,"Eduardo Alejandro Lago Correa (born 1979-06-28) IFK Göteborg player, last season 2006",Q5,Q786134
Stefan-Landberg_409,Stefan Landberg,"Stefan Olof Ragnar Landberg (born 1970-05-05) midfielder in IFK Göteborg, last season 2000",Q5,Q980086
Anders-Landgren_410,Anders Landgren,"Johan Anders Landgren (born 1957-01-02) attacker in IFK Göteborg, last season 1976",Q5,
Stig-Landgren_411,Stig Landgren,IFK Göteborg player stated in ifkdb.se,Q5,
Thomas-Lansing_413,Thomas Lansing,"Lars Thomas Lansing (born 1967-07-03) goalkeeper in IFK Göteborg, last season 1986",Q5,
Freddie-Lantz_1005,Freddie Lantz,Carl Freddie Lantz (born 2007-01-13) IFK Göteborg player stated in ifkdb.se,Q5,
Bengt-Larsson_415,Bengt Larsson,"Bengt Erling Larsson (born 1939-03-27) midfielder in IFK Göteborg, last season 1966",Q5,
Daniel-Larsson_416,Daniel Larsson,"Daniel Carl Oscar Larsson (born 1981-07-07) attacker in IFK Göteborg, last season 2000",Q5,
Erik-Larsson_417,Erik Larsson,IFK Göteborg player stated in ifkdb.se,Q5,
Erik-Larsson_207,Erik Larsson,IFK Göteborg player stated in ifkdb.se,Q5,
Folke-Larsson_418,Folke Larsson,Folke Vilgot Geron Larsson (born 1915-08-22) IFK Göteborg player stated in ifkdb.se,Q5,Q121160768
Gustaf-Larsson_414,Gustaf Larsson,Gustaf Fritiof Larsson (born 1902-10-26) IFK Göteborg player stated in ifkdb.se,Q5,
Henry-Larsson_419,Henry Larsson,Gustaf Henry Larsson (born 1924-08-28) IFK Göteborg player stated in ifkdb.se,Q5,Q120962679
Karl-Henrik-Larsson_420,Karl-Henrik Larsson,Karl Henrik Johannes Larsson (born 1947-11-23) IFK Göteborg player stated in ifkdb.se,Q5,
Lars-Larsson_421,Lars Larsson,"Lars Birger Larsson (born 1954-02-01) IFK Göteborg player, last season 1974",Q5,
Leif-Larsson_422,Leif Larsson,Leif Evert Larsson (born 1921-12-10) IFK Göteborg player stated in ifkdb.se,Q5,Q1814954
Otto-Larsson_423,Otto Larsson,IFK Göteborg player stated in ifkdb.se,Q5,
Peter-Larsson_424,Peter Larsson,"Peter Nils Gösta Larsson (born 1961-03-08) defender in IFK Göteborg, last season 1987",Q5,Q941611
Rolf-Larsson_426,Rolf Larsson,Rolf Ingemar Larsson (born 1925-07-14) IFK Göteborg player stated in ifkdb.se,Q5,
Rudolf-Larsson_425,Rudolf Larsson,IFK Göteborg player stated in ifkdb.se,Q5,
Sam-Larsson_794,Sam Larsson,"Sam Andreas Larsson (born 1993-04-10) attacker in IFK Göteborg, last season 2014",Q5,Q5938668
Stefan-Larsson_427,Stefan Larsson,"Ingvar Stefan Larsson (born 1962-09-15) midfielder in IFK Göteborg, last season 1982",Q5,Q116856345
Sven-Larsson_428,Sven Larsson,"Sven Yngve Larsson (born 1948-07-17) attacker in IFK Göteborg, last season 1974",Q5,
Torild-Larsson_429,Torild Larsson,Gustav Torild Larsson (born 1908-01-05) IFK Göteborg player stated in ifkdb.se,Q5,Q121160769
Torvald-Larsson_430,Torvald Larsson,Oskar Torvald Larsson (born 1898-06-23) IFK Göteborg player stated in ifkdb.se,Q5,
Dick-Last_432,Dick Last,"Dick Peter Last (born 1969-02-03) goalkeeper in IFK Göteborg, last season 2000",Q5,Q354117
Kjell-Åke-Leisgård+(Carlsson)_152,Kjell-Åke Leisgård,"Leif Kjell Åke Leisgård (born 1946-01-02) midfielder in IFK Göteborg, last season 1972",Q5,
Kent-Lejon_433,Kent Lejon,"Kent Lennart Lejon (born 1942-06-10) attacker in IFK Göteborg, last season 1961",Q5,
Alexander-Leksell_889,Alexander Leksell,"Eric Fredrik Alexander Leksell (born 1997-02-14) IFK Göteborg player, last season 2016",Q5,Q27804570
