id,name,desc,type,q
Fredrik-Karlfeldt_370,Fredrik Karlfeldt,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Arne-Karlsson_371,Arne Karlsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Bengt-Åke-Karlsson_372,Bengt-Åke Karlsson,"målvakt i IFK Göteborg, sista säsong 1980",Q5,
Christian-Karlsson_373,Christian Karlsson,"IFK Göteborg-spelare, sista säsong 2000",Q5,Q3675661
Conny-Karlsson_374,Conny Karlsson,"försvarare i IFK Göteborg, sista säsong 1982",Q5,Q631232
Georg-Karlsson_375,Georg Karlsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121160763
Gerhard-Karlsson_368,Gerhard Karlsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Herbert-Karlsson_376,Herbert Karlsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q722639
Joacim-Karlsson_377,Joacim Karlsson,"IFK Göteborg-spelare, sista säsong 1991",Q5,Q101680156
Kenny-Karlsson_379,Kenny Karlsson,"IFK Göteborg-spelare, sista säsong 1965",Q5,
Lars-Karlsson_149,Lars Karlsson,"mittfältare i IFK Göteborg, sista säsong 1977",Q5,
Leif-Karlsson_380,Leif Karlsson,"försvarare i IFK Göteborg, sista säsong 1972",Q5,
Pär-Karlsson_383,Pär Karlsson,"mittfältare i IFK Göteborg, sista säsong 2000",Q5,Q79381546
Sten-Karlsson_151,Sten Karlsson,"IFK Göteborg-spelare, sista säsong 1974",Q5,
Thomas-Karlsson_385,Thomas Karlsson,"mittfältare i IFK Göteborg, sista säsong 1983",Q5,
Patrik-Karlsson+Lagemyr_859,Lagemyr Patrik Karlsson,"anfallare i IFK Göteborg, sista säsong 2022",Q5,Q23888187
John-Karlsson-Nottorp_387,John Karlsson-Nottorp,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q123172519
Jacob-Karlstrøm_990,Jacob Karlstrøm,"målvakt i IFK Göteborg, sista säsong 2024",Q5,Q55584547
Gunnar-Kärrby_407,Gunnar Kärrby,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121053430
Prosper-Kasim_854,Prosper Kasim,"anfallare i IFK Göteborg, sista säsong 2017",Q5,Q19664719
J.-Kennedy_388,J. Kennedy,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Keit-Kessander+(Pettersson)_583,Keit Kessander,"IFK Göteborg-spelare, sista säsong 1965",Q5,
Mohib-Khalaf_963,Mohib Khalaf,"mittfältare i IFK Göteborg, sista säsong 2023",Q5,
Giorgi-Kharaishvili_882,Giorgi Kharaishvili,"anfallare i IFK Göteborg, sista säsong 2021",Q5,Q20582751
Magnus-Kihlberg_798,Magnus Kihlberg,"mittfältare i IFK Göteborg, sista säsong 2006",Q5,Q724838
Oscar-Kindlund_860,Oscar Kindlund,"mittfältare i IFK Göteborg, sista säsong 2016",Q5,Q26211826
Ove-Kindvall_390,Ove Kindvall,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q367816
Kurt-Kjellberg_391,Kurt Kjellberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Rune-Kjellman_392,Rune Kjellman,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Ivar-Klingström_393,Ivar Klingström,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q1675682
Arne-Knutsson_394,Arne Knutsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Rudolf-Kock_395,Rudolf Kock,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q197772
Melvin-Koliqi_974,Melvin Koliqi,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q126179144
Gunnar-Kollberg_396,Gunnar Kollberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121160765
Sampo-Koskinen_397,Sampo Koskinen,"IFK Göteborg-spelare, sista säsong 2004",Q5,Q2471845
Christian-Kouakou_919,Christian Kouakou,"anfallare i IFK Göteborg, sista säsong 2020",Q5,Q4243428
Bengt-Kristensen_154,Bengt Kristensen,"mittfältare i IFK Göteborg, sista säsong 1976",Q5,
Anders-Kristiansen_986,Anders Kristiansen,"målvakt i IFK Göteborg, sista säsong 2024",Q5,Q11957879
Åke-Kristiansson_400,Åke Kristiansson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Albert-Kristiansson_399,Albert Kristiansson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Douglas-Krook_401,Douglas Krook,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q1252363
Svejde-Krook_402,Svejde Krook,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121160767
David-Kruse_989,David Kruse,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q110241637
Stephan-Kullberg_403,Stephan Kullberg,"försvarare i IFK Göteborg, sista säsong 1986",Q5,Q2343495
Anton-Kurochkin_945,Anton Kurochkin,"anfallare i IFK Göteborg, sista säsong 2023",Q5,Q121159140
Patrice-Kwedi_800,Patrice Kwedi,"försvarare i IFK Göteborg, sista säsong 2004",Q5,Q3512713
Kjell-Lager_408,Kjell Lager,"IFK Göteborg-spelare, sista säsong 1970",Q5,
Alejandro-Lago_793,Alejandro Lago,"IFK Göteborg-spelare, sista säsong 2006",Q5,Q786134
Stefan-Landberg_409,Stefan Landberg,"mittfältare i IFK Göteborg, sista säsong 2000",Q5,Q980086
Anders-Landgren_410,Anders Landgren,"anfallare i IFK Göteborg, sista säsong 1976",Q5,
Stig-Landgren_411,Stig Landgren,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Thomas-Lansing_413,Thomas Lansing,"målvakt i IFK Göteborg, sista säsong 1986",Q5,
Freddie-Lantz_1005,Freddie Lantz,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Bengt-Larsson_415,Bengt Larsson,"mittfältare i IFK Göteborg, sista säsong 1966",Q5,
Daniel-Larsson_416,Daniel Larsson,"anfallare i IFK Göteborg, sista säsong 2000",Q5,
Erik-Larsson_417,Erik Larsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Erik-Larsson_207,Erik Larsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Folke-Larsson_418,Folke Larsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121160768
Gustaf-Larsson_414,Gustaf Larsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Henry-Larsson_419,Henry Larsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q120962679
Karl-Henrik-Larsson_420,Karl-Henrik Larsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Lars-Larsson_421,Lars Larsson,"IFK Göteborg-spelare, sista säsong 1974",Q5,
Leif-Larsson_422,Leif Larsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q1814954
Otto-Larsson_423,Otto Larsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Peter-Larsson_424,Peter Larsson,"försvarare i IFK Göteborg, sista säsong 1987",Q5,Q941611
Rolf-Larsson_426,Rolf Larsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Rudolf-Larsson_425,Rudolf Larsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Sam-Larsson_794,Sam Larsson,"anfallare i IFK Göteborg, sista säsong 2014",Q5,Q5938668
Stefan-Larsson_427,Stefan Larsson,"mittfältare i IFK Göteborg, sista säsong 1982",Q5,Q116856345
Sven-Larsson_428,Sven Larsson,"anfallare i IFK Göteborg, sista säsong 1974",Q5,
Torild-Larsson_429,Torild Larsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121160769
Torvald-Larsson_430,Torvald Larsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Dick-Last_432,Dick Last,"målvakt i IFK Göteborg, sista säsong 2000",Q5,Q354117
Kjell-Åke-Leisgård+(Carlsson)_152,Kjell-Åke Leisgård,"mittfältare i IFK Göteborg, sista säsong 1972",Q5,
Kent-Lejon_433,Kent Lejon,"anfallare i IFK Göteborg, sista säsong 1961",Q5,
Alexander-Leksell_889,Alexander Leksell,"IFK Göteborg-spelare, sista säsong 2016",Q5,Q27804570
Fredrik-Leksell_434,Fredrik Leksell,"anfallare i IFK Göteborg, sista säsong 1994",Q5,Q101664287
Conny-Leksjö+(Lindström)_459,Conny Leksjö,"mittfältare i IFK Göteborg, sista säsong 1976",Q5,
Hannes-Lennartsson_930,Hannes Lennartsson,"försvarare i IFK Göteborg, sista säsong 2022",Q5,
Erik-Levin_436,Erik Levin,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q5386960
Valter-Lidén_437,Valter Lidén,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q5950548
Mats-Lilienberg_439,Mats Lilienberg,"anfallare i IFK Göteborg, sista säsong 1996",Q5,Q381926
Helge-Liljebjörn_440,Helge Liljebjörn,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q475095
Jan-Liljekrantz_441,Jan Liljekrantz,"mittfältare i IFK Göteborg, sista säsong 1981",Q5,
Erik-Liljenberg_438,Erik Liljenberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121160770
Gustav-Lillienberg_938,Gustav Lillienberg,"målvakt i IFK Göteborg, sista säsong 2022",Q5,
Eive-Lind_442,Eive Lind,"anfallare i IFK Göteborg, sista säsong 1969",Q5,
Gunnar-Lind_443,Gunnar Lind,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Johann-Lind_444,Johann Lind,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Rune-Lind_454,Rune Lind,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Gunnar-Lindahl_445,Gunnar Lindahl,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q128790302
Erik-Lindberg_446,Erik Lindberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Gunro-Lindberg_447,Gunro Lindberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Knut-Lindberg_448,Knut Lindberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Odd+Ivar-Lindberg_449,Odd Ivar Lindberg,"målvakt i IFK Göteborg, sista säsong 1979",Q5,Q16583556
Donald-Lindblom_450,Donald Lindblom,"IFK Göteborg-spelare, sista säsong 1957",Q5,Q28025561
Carl-Linde_451,Carl Linde,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q97610101
Åke-Lindén_452,Åke Lindén,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Einar-Lindman_455,Einar Lindman,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Robert-Lindqvist_456,Robert Lindqvist,"mittfältare i IFK Göteborg, sista säsong 1992",Q5,Q133661795
Stefan-Lindqvist_457,Stefan Lindqvist,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q118437
Gustaf-Lindstedt_458,Gustaf Lindstedt,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121160774
Eje-Lindström_460,Eje Lindström,"anfallare i IFK Göteborg, sista säsong 1975",Q5,
Erik-Lindström_461,Erik Lindström,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Nils-Ljunggren_462,Nils Ljunggren,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Daniel-Ljungholm_463,Daniel Ljungholm,"IFK Göteborg-spelare, sista säsong 2001",Q5,
Oswald-Ljungquist_464,Oswald Ljungquist,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121160775
Gunnar-Löfgren_482,Gunnar Löfgren,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q5969446
Stig-Löfgren_483,Stig Löfgren,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121095817
Bert-Löfvendahl_484,Bert Löfvendahl,IFK Göteborg-spelare enligt ifkdb.se,Q5,
G.-Lovén_435,G. Lovén,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Teddy-Lucic_465,Teddy Lucic,"IFK Göteborg-spelare, sista säsong 1998",Q5,Q314756
Åke-Ludvigsson_466,Åke Ludvigsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q131334965
Erik-Lund_467,Erik Lund,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Harald-Lund_468,Harald Lund,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121160776
Valdus-Lund_469,Valdus Lund,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q1570437
Erik-Lund+Fahlén_795,Fahlén Erik Lund,"mittfältare i IFK Göteborg, sista säsong 2013",Q5,Q2437808
Claes-Enar-Lundberg_470,Claes-Enar Lundberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Torbjörn-Lundblad_471,Torbjörn Lundblad,"mittfältare i IFK Göteborg, sista säsong 1985",Q5,
Jonas-Lundén_472,Jonas Lundén,"anfallare i IFK Göteborg, sista säsong 2001",Q5,Q728963
Herbert-Lundgren_473,Herbert Lundgren,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q5966615
Sten-Lundgren_474,Sten Lundgren,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q117008177
Artur-Lundin_475,Artur Lundin,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q85419708
Arne-Lundqvist_476,Arne Lundqvist,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q5967474
Evert-Lundqvist_477,Evert Lundqvist,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Ingvar-Lundqvist_478,Ingvar Lundqvist,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Ramon+Pascal-Lundqvist_991,Ramon Pascal Lundqvist,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q20890517
Christian-Lundström_479,Christian Lundström,"anfallare i IFK Göteborg, sista säsong 1997",Q5,Q5967768
Mattias-Lundström_480,Mattias Lundström,"mittfältare i IFK Göteborg, sista säsong 2001",Q5,
Roland-Lundvall_481,Roland Lundvall,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Tommy-Lycén_796,Tommy Lycén,"IFK Göteborg-spelare, sista säsong 2005",Q5,Q2441043
Ben-Magnusson_973,Ben Magnusson,"IFK Göteborg-spelare, sista säsong 2025",Q5,
Bernt-Magnusson_485,Bernt Magnusson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Dag-Magnusson_486,Dag Magnusson,"IFK Göteborg-spelare, sista säsong 1991",Q5,Q5971951
Eddy-Magnusson_487,Eddy Magnusson,"mittfältare i IFK Göteborg, sista säsong 1977",Q5,Q116877884
Gustaf-Magnusson_488,Gustaf Magnusson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q123173841
Harry-Magnusson_910,Harry Magnusson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Olof-Magnusson_489,Olof Magnusson,"IFK Göteborg-spelare, sista säsong 1998",Q5,Q124427640
May-Mahlangu_801,May Mahlangu,"mittfältare i IFK Göteborg, sista säsong 2014",Q5,Q1355219
Vladimir-Majdandzic_803,Vladimir Majdandzic,"försvarare i IFK Göteborg, sista säsong 2006",Q5,
Otto-Malm_490,Otto Malm,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q65197127
Malick-Mané_804,Malick Mané,"anfallare i IFK Göteborg, sista säsong 2014",Q5,Q975431
Oliver-Månsson_1006,Oliver Månsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Eman-Markovic_951,Eman Markovic,"anfallare i IFK Göteborg, sista säsong 2025",Q5,Q56752557
Mikael-Martinsson_491,Mikael Martinsson,"anfallare i IFK Göteborg, sista säsong 1998",Q5,Q1932986
Niclas-Martinsson_805,Niclas Martinsson,"mittfältare i IFK Göteborg, sista säsong 2009",Q5,
Örjan-Martinsson_492,Örjan Martinsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q297897
Franklin-Matib_955,Franklin Matib,"anfallare i IFK Göteborg, sista säsong 2023",Q5,
Allan-Mattiasson_493,Allan Mattiasson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q116112391
Harris-Mattiasson_494,Harris Mattiasson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q125447521
Bruno-Mattsson_495,Bruno Mattsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Lennart-Mattsson_496,Lennart Mattsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Chris-Mbamba_802,Chris Mbamba,"mittfältare i IFK Göteborg, sista säsong 2010",Q5,Q19372292
Sigfried-Mellberg_498,Sigfried Mellberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Kent-Mellbin_497,Kent Mellbin,"anfallare i IFK Göteborg, sista säsong 1962",Q5,
Arvid-Mellin_499,Arvid Mellin,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Thomas-Mikkelsen_853,Thomas Mikkelsen,"anfallare i IFK Göteborg, sista säsong 2015",Q5,Q14214676
Håkan-Mild_500,Håkan Mild,"mittfältare i IFK Göteborg, sista säsong 2005",Q5,Q521803
Pär-Millqvist_501,Pär Millqvist,"anfallare i IFK Göteborg, sista säsong 1988",Q5,Q2120470
David-Moberg+Karlsson_806,Karlsson David Moberg,"anfallare i IFK Göteborg, sista säsong 2013",Q5,Q5237638
Johnny-Molén_502,Johnny Molén,"anfallare i IFK Göteborg, sista säsong 1973",Q5,
Elving-Molin_503,Elving Molin,"IFK Göteborg-spelare, sista säsong 1966",Q5,
Per+Edmund-Mordt_504,Per Edmund Mordt,"anfallare i IFK Göteborg, sista säsong 1993",Q5,Q1782843
Lars-Mörk_506,Lars Mörk,"mittfältare i IFK Göteborg, sista säsong 1981",Q5,Q116886432
Bengt-Mossberg_505,Bengt Mossberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q116886105
George-Mourad_807,George Mourad,"anfallare i IFK Göteborg, sista säsong 2007",Q5,Q722178
Arbnor-Mucolli_966,Arbnor Mucolli,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q28913254
Kamal-Mustafa_808,Kamal Mustafa,"IFK Göteborg-spelare, sista säsong 2009",Q5,Q5998413
Anders-Myrander+(Johansson)_313,Anders Myrander,"IFK Göteborg-spelare, sista säsong 1974",Q5,
Rasmus-Nåfors+Dahlin_975,Dahlin Rasmus Nåfors,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Herbert-Nertby_507,Herbert Nertby,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Erik-Nevland_508,Erik Nevland,"anfallare i IFK Göteborg, sista säsong 1999",Q5,Q249488
Daniel-Nicklasson_509,Daniel Nicklasson,"IFK Göteborg-spelare, sista säsong 2000",Q5,Q1161898
Göran-Nicklasson_510,Göran Nicklasson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q1371177
Donald-Niklasson_511,Donald Niklasson,"mittfältare i IFK Göteborg, sista säsong 1978",Q5,Q76493239
Andreas-Nilsson_809,Andreas Nilsson,"mittfältare i IFK Göteborg, sista säsong 2004",Q5,
Bror-Nilsson_512,Bror Nilsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Erik-Nilsson_513,Erik Nilsson,"mittfältare i IFK Göteborg, sista säsong 1979",Q5,
Gunnar-Nilsson_514,Gunnar Nilsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Jan-Nilsson_515,Jan Nilsson,"anfallare i IFK Göteborg, sista säsong 1978",Q5,
Jan-Erik-Nilsson_516,Jan-Erik Nilsson,"anfallare i IFK Göteborg, sista säsong 1983",Q5,
Kurt-Nilsson_517,Kurt Nilsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Lars-Erik-Nilsson_518,Lars-Erik Nilsson,"anfallare i IFK Göteborg, sista säsong 1970",Q5,
Lennart-Nilsson_519,Lennart Nilsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121007538
Lennart-Nilsson_520,Lennart Nilsson,"anfallare i IFK Göteborg, sista säsong 1990",Q5,Q15725960
Mikael-Nilsson_521,Mikael Nilsson,"försvarare i IFK Göteborg, sista säsong 2001",Q5,Q949753
Per-Olof-Nilsson_522,Per-Olof Nilsson,"anfallare i IFK Göteborg, sista säsong 1983",Q5,
Robin-Nilsson_810,Robin Nilsson,"försvarare i IFK Göteborg, sista säsong 2007",Q5,
Roland-Nilsson_523,Roland Nilsson,"försvarare i IFK Göteborg, sista säsong 1989",Q5,Q704840
Stellan-Nilsson_524,Stellan Nilsson,"anfallare i IFK Göteborg, sista säsong 1972",Q5,
Torbjörn-Nilsson_525,Torbjörn Nilsson,"anfallare i IFK Göteborg, sista säsong 1986",Q5,Q946919
Elof-Nöjd_536,Elof Nöjd,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Widrof-Nöjd_537,Widrof Nöjd,IFK Göteborg-spelare enligt ifkdb.se,Q5,
A.-Nordfeldt_526,A. Nordfeldt,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Olle-Nordin_527,Olle Nordin,"anfallare i IFK Göteborg, sista säsong 1980",Q5,Q1375573
Björn-Nordqvist_528,Björn Nordqvist,"försvarare i IFK Göteborg, sista säsong 1978",Q5,Q706608
Billy-Nordström_811,Billy Nordström,"mittfältare i IFK Göteborg, sista säsong 2018",Q5,Q21064411
Jan-Nordström_529,Jan Nordström,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q15876891
Marcus-Nordström_530,Marcus Nordström,"mittfältare i IFK Göteborg, sista säsong 1992",Q5,
Thure-Nordström_531,Thure Nordström,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Åke-Norén_532,Åke Norén,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q120962166
Gustaf-Norlin_932,Gustaf Norlin,"mittfältare i IFK Göteborg, sista säsong 2024",Q5,Q96336738
Arne-Nyberg_533,Arne Nyberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q1484638
Ralph-Nyberg_534,Ralph Nyberg,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q105047448
Alfons-Nygaard_929,Alfons Nygaard,"anfallare i IFK Göteborg, sista säsong 2022",Q5,Q113746575
Benjamin-Nygren_878,Benjamin Nygren,"anfallare i IFK Göteborg, sista säsong 2019",Q5,Q60677561
Kenneth-Nyström_535,Kenneth Nyström,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Ralph-Öberg_739,Ralph Öberg,"IFK Göteborg-spelare, sista säsong 1967",Q5,
Erik-Odell_538,Erik Odell,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Bertil-Ohlsson_540,Bertil Ohlsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Owe-Ohlsson_541,Owe Ohlsson,"anfallare i IFK Göteborg, sista säsong 1964",Q5,Q722800
Samuel-Ohlsson_904,Samuel Ohlsson,"IFK Göteborg-spelare, sista säsong 2019",Q5,Q66845385
Sebastian-Ohlsson_893,Sebastian Ohlsson,"anfallare i IFK Göteborg, sista säsong 2024",Q5,Q16633334
Andreas-Öhman_885,Andreas Öhman,"mittfältare i IFK Göteborg, sista säsong 2018",Q5,Q66848813
Jukka-Ohtonen_542,Jukka Ohtonen,"mittfältare i IFK Göteborg, sista säsong 1986",Q5,Q11867747
Thorsteinn-Ólafsson_543,Thorsteinn Ólafsson,"målvakt i IFK Göteborg, sista säsong 1980",Q5,
Reine-Olausson_544,Reine Olausson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q120892414
Axel-Olausson+(Ohlsson)_539,Axel Olausson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121075660
John-Olausson+(Olsson)_555,John Olausson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Fredrik-Oldrup+Jensen_876,Jensen Fredrik Oldrup,"mittfältare i IFK Göteborg, sista säsong 2018",Q5,Q11970093
Mats-Olofsson_545,Mats Olofsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Victor-Olofsson_896,Victor Olofsson,"mittfältare i IFK Göteborg, sista säsong 2019",Q5,
Ifeoluwa-Olowoporoku_389,Ifeoluwa Olowoporoku,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Sigfrid-Olsén_546,Sigfrid Olsén,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Arthur-Olsson_547,Arthur Olsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Bengt-Olsson_549,Bengt Olsson,"IFK Göteborg-spelare, sista säsong 1973",Q5,
Enoch-Olsson_551,Enoch Olsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Erik-Olsson_552,Erik Olsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Filip-Olsson_553,Filip Olsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Harry-Olsson_554,Harry Olsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Jonas-Olsson_556,Jonas Olsson,"försvarare i IFK Göteborg, sista säsong 1998",Q5,Q1703009
Karl-Olsson_550,Karl Olsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q120965246
Olof-Olsson_557,Olof Olsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q121095140
Rune-Olsson_558,Rune Olsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Styrbjörn-Olsson_559,Styrbjörn Olsson,"anfallare i IFK Göteborg, sista säsong 1963",Q5,
Thomas-Olsson_812,Thomas Olsson,"mittfältare i IFK Göteborg, sista säsong 2011",Q5,Q741285
Elías+Már-Ómarsson_866,Elías Már Ómarsson,"anfallare i IFK Göteborg, sista säsong 2018",Q5,Q18978880
Gunnar-Öqvist_740,Gunnar Öqvist,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q131386632
Börje-Oskarsson_560,Börje Oskarsson,"anfallare i IFK Göteborg, sista säsong 1972",Q5,
Åke-Östergren_742,Åke Östergren,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Esbjörn-Österman_743,Esbjörn Österman,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Rolf-Östgren_741,Rolf Östgren,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Dan-Östlund_744,Dan Östlund,"anfallare i IFK Göteborg, sista säsong 1974",Q5,
Ernst-Östlund_745,Ernst Östlund,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q124460301
Lennart-Ottordahl_561,Lennart Ottordahl,IFK Göteborg-spelare enligt ifkdb.se,Q5,Q6031098
Filip-Ottosson_1004,Filip Ottosson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Christian-Ozanne_562,Christian Ozanne,"IFK Göteborg-spelare, sista säsong 1991",Q5,
Hans-Palmquist_563,Hans Palmquist,"försvarare i IFK Göteborg, sista säsong 1986",Q5,Q16562723
Ragnvald-Pålsson_594,Ragnvald Pålsson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Anton-Pärleholt_943,Anton Pärleholt,"IFK Göteborg-spelare, sista säsong 2022",Q5,Q121159282
Jeferson-Paulista_751,Jeferson Paulista,"mittfältare i IFK Göteborg, sista säsong 2010",Q5,Q28510428
Jimmy-Paulsén+(Svensson)_666,Jimmy Paulsén,"mittfältare i IFK Göteborg, sista säsong 2003",Q5,
Heath-Pearce_850,Heath Pearce,"IFK Göteborg-spelare, sista säsong 2015",Q5,Q1384815
Steinar-Pedersen_564,Steinar Pedersen,"mittfältare i IFK Göteborg, sista säsong 2001",Q5,Q547806
Tore-Pedersen_565,Tore Pedersen,"försvarare i IFK Göteborg, sista säsong 1992",Q5,Q166703
Magnus-Pehrsson_566,Magnus Pehrsson,"mittfältare i IFK Göteborg, sista säsong 1998",Q5,Q2660386
David-Pérez_970,David Pérez,"mittfältare i IFK Göteborg, sista säsong 2024",Q5,
Bror-Persson_567,Bror Persson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Gösta-Persson_568,Gösta Persson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Henry-Persson_569,Henry Persson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
Joakim-Persson_570,Joakim Persson,"mittfältare i IFK Göteborg, sista säsong 1999",Q5,Q1379017
Leif-Persson_571,Leif Persson,IFK Göteborg-spelare enligt ifkdb.se,Q5,
