url,name
https://goteborgsalliansen.se/spelare/John-Nilsson_72,John Nilsson														(1908-1987)
https://goteborgsalliansen.se/spelare/Lennart-Nilsson+I_253,Lennart Nilsson I														(1937-2001)
https://goteborgsalliansen.se/spelare/Lennart-Nilsson+II_380,Lennart Nilsson II
https://goteborgsalliansen.se/spelare/Morgan-Nilsson_358,Morgan Nilsson
https://goteborgsalliansen.se/spelare/Ove-Nilsson_176,Ove Nilsson														(1918-2010)
https://goteborgsalliansen.se/spelare/Sixten-Nilsson_234,Sixten Nilsson														(1931-1992)
https://goteborgsalliansen.se/spelare/Torbj%C3%B6rn-Nilsson_342,Torbjörn Nilsson
https://goteborgsalliansen.se/spelare/Bj%C3%B6rn-Nordqvist_343,Björn Nordqvist
https://goteborgsalliansen.se/spelare/Roger-Nordstrand_374,Roger Nordstrand
https://goteborgsalliansen.se/spelare/Jan-Nordstr%C3%B6m_316,Jan Nordström														(1944-2023)
https://goteborgsalliansen.se/spelare/Jan-Nordstr%C3%B6m_316,Jan Nordström														(1944-2023)
https://goteborgsalliansen.se/spelare/Per-Nordstr%C3%B6m_109,Per Nordström														(1913-2005)
https://goteborgsalliansen.se/spelare/%C3%85ke-Nor%C3%A9n_240,Åke Norén														(1928-2012)
https://goteborgsalliansen.se/spelare/Arne-Nyberg_117,Arne Nyberg														(1913-1970)
https://goteborgsalliansen.se/spelare/Yngve-Nykvist_259,Yngve Nykvist														(1934-2012)
https://goteborgsalliansen.se/spelare/Hans-Eje-Nylander_222,Hans-Eje Nylander														(1928-1959)
https://goteborgsalliansen.se/spelare/Hugo-%C3%96dvall_85,Hugo Ödvall														(1904-1937)
https://goteborgsalliansen.se/spelare/Owe-Ohlsson_254,Owe Ohlsson
https://goteborgsalliansen.se/spelare/Reine-Olausson_331,Reine Olausson														(1949-2024)
https://goteborgsalliansen.se/spelare/Lars-Olofsson_261,Lars Olofsson
https://goteborgsalliansen.se/spelare/Per-Olofsson_195,Per Olofsson
https://goteborgsalliansen.se/spelare/Albert-Olsson_19,Albert Olsson														(1896-1977)
https://goteborgsalliansen.se/spelare/Arvid-Olsson_98,Arvid Olsson														(1903-1955)
https://goteborgsalliansen.se/spelare/Axel-Olsson_159,Axel Olsson														(1910-1995)
https://goteborgsalliansen.se/spelare/Dennis-Olsson_346,Dennis Olsson
https://goteborgsalliansen.se/spelare/Gunnar-Olsson_105,Gunnar Olsson														(1908-1974)
https://goteborgsalliansen.se/spelare/Hasse-Olsson_225,Hasse Olsson														(1930-2021)
https://goteborgsalliansen.se/spelare/Jan-Olsson_293,Jan Olsson														(1944-2023)
https://goteborgsalliansen.se/spelare/Karl-Olsson_24,Karl Olsson														(1892-1971)
https://goteborgsalliansen.se/spelare/Lars-Hugo-Olsson_192,Lars-Hugo Olsson														(1919-1987)
https://goteborgsalliansen.se/spelare/Nils-Olsson_184,Nils Olsson														(1921-2000)
https://goteborgsalliansen.se/spelare/B%C3%B6rje-Oskarsson_326,Börje Oskarsson
https://goteborgsalliansen.se/spelare/Dan-%C3%96stlund_329,Dan Östlund
https://goteborgsalliansen.se/spelare/Ernst-%C3%96stlund_84,Ernst Östlund														(1899-1978)
https://goteborgsalliansen.se/spelare/Lennart-Ottordahl_323,Lennart Ottordahl														(1949-2003)
https://goteborgsalliansen.se/spelare/Lennart-Ottordahl_323,Lennart Ottordahl														(1949-2003)
https://goteborgsalliansen.se/spelare/Ragnvald-P%C3%A5lsson_172,Ragnvald Pålsson														(1917-1981)
https://goteborgsalliansen.se/spelare/Sten-P%C3%A5lsson_303,Sten Pålsson
https://goteborgsalliansen.se/spelare/Gunnar-Paulsson_50,Gunnar Paulsson														(1901-1928)
https://goteborgsalliansen.se/spelare/%C3%96rjan-Persson_268,Örjan Persson
https://goteborgsalliansen.se/spelare/Sune-Persson_325,Sune Persson
https://goteborgsalliansen.se/spelare/Rolf-Petersson_307,Rolf Petersson
https://goteborgsalliansen.se/spelare/Thomas-Ravelli_368,Thomas Ravelli
https://goteborgsalliansen.se/spelare/Stefan-Rehn_371,Stefan Rehn
https://goteborgsalliansen.se/spelare/Gunnar-Reis_80,Gunnar Reis														(1911-1992)
https://goteborgsalliansen.se/spelare/Sixten-Rosenqvist_167,Sixten Rosenqvist														(1918-1977)
https://goteborgsalliansen.se/spelare/Anders-Rydberg_75,Anders Rydberg														(1903-1989)
https://goteborgsalliansen.se/spelare/Gunnar-Rydberg_8,Gunnar Rydberg														(1900-1985)
https://goteborgsalliansen.se/spelare/Ingvar-Rydell_187,Ingvar Rydell														(1922-2013)
https://goteborgsalliansen.se/spelare/Sven-Rydell_57,Sven Rydell														(1905-1975)
https://goteborgsalliansen.se/spelare/Gustaf-Samuelsson_38,Gustaf Samuelsson
https://goteborgsalliansen.se/spelare/Hasse-Samuelsson_279,Hasse Samuelsson														(1941-2023)
https://goteborgsalliansen.se/spelare/Herbert-Samuelsson_67,Herbert Samuelsson														(1905-1980)
https://goteborgsalliansen.se/spelare/Yngve-Samuelsson_297,Yngve Samuelsson
https://goteborgsalliansen.se/spelare/Carl-Erik-Sandberg_169,Carl-Erik Sandberg														(1919-2000)
https://goteborgsalliansen.se/spelare/Mauritz-Sandberg_28,Mauritz Sandberg														(1895-1981)
https://goteborgsalliansen.se/spelare/Herbert-Sandstr%C3%B6m_63,Herbert Sandström														(1900-1986)
https://goteborgsalliansen.se/spelare/Henry-Sch%C3%A9ele_126,Henry Schéele														(1909-1977)
https://goteborgsalliansen.se/spelare/%C3%85ke-Sch%C3%B6n_164,Åke Schön														(1920-1996)
https://goteborgsalliansen.se/spelare/Vilgot-Schwartz_233,Vilgot Schwartz														(1936-2019)
https://goteborgsalliansen.se/spelare/Bertil-Sernros_181,Bertil Sernros														(1921-1993)
https://goteborgsalliansen.se/spelare/Agne-Simonsson_252,Agne Simonsson														(1935-2020)
https://goteborgsalliansen.se/spelare/Andreas-Sj%C3%B6berg_188,Andreas Sjöberg														(1923-2012)
https://goteborgsalliansen.se/spelare/Bertil-Sj%C3%B6berg_103,Bertil Sjöberg														(1910-1985)
https://goteborgsalliansen.se/spelare/Sven-Sj%C3%B6blom_203,Sven Sjöblom														(1929-2012)
https://goteborgsalliansen.se/spelare/Niclas-Sj%C3%B6stedt_355,Niclas Sjöstedt
https://goteborgsalliansen.se/spelare/G%C3%B6te-Sj%C3%B6sten_174,Göte Sjösten														(1918-1999)
https://goteborgsalliansen.se/spelare/Vallentin-Skoglund_51,Vallentin Skoglund														(1896-1971)
https://goteborgsalliansen.se/spelare/Jens-S%C3%B6derberg_282,Jens Söderberg														(1938-2019)
https://goteborgsalliansen.se/spelare/G%C3%B6sta-Stenberg_158,Gösta Stenberg														(1918-1973)
https://goteborgsalliansen.se/spelare/Kurt-Svanstr%C3%B6m_137,Kurt Svanström														(1915-1996)
https://goteborgsalliansen.se/spelare/Tord-Svanstr%C3%B6m_232,Tord Svanström														(1928-2007)
https://goteborgsalliansen.se/spelare/Allan-Svantesson_243,Allan Svantesson														(1928-2016)
https://goteborgsalliansen.se/spelare/Anders-Svensson_281,Anders Svensson														(1939-2007)
https://goteborgsalliansen.se/spelare/G%C3%B6sta-Svensson_114,Gösta Svensson														(1904-1948)
https://goteborgsalliansen.se/spelare/Harry-Svensson_310,Harry Svensson
https://goteborgsalliansen.se/spelare/Henning-Svensson_23,Henning Svensson														(1891-1979)
https://goteborgsalliansen.se/spelare/Ingvar-Svensson_283,Ingvar Svensson
https://goteborgsalliansen.se/spelare/M%C3%A5rten-Svensson_140,Mårten Svensson														(1917-1987)
https://goteborgsalliansen.se/spelare/Ola-Svensson_369,Ola Svensson
https://goteborgsalliansen.se/spelare/Torsten-Svensson_21,Torsten Svensson														(1901-1954)
https://goteborgsalliansen.se/spelare/%C3%85ke-Tholander_138,Åke Tholander														(1914-2005)
https://goteborgsalliansen.se/spelare/Karl-Thorin_111,Karl Thorin														(1904-1990)
https://goteborgsalliansen.se/spelare/Curt-Thorstensson_193,Curt Thorstensson														(1925-2020)
https://goteborgsalliansen.se/spelare/Bertil-Thulin_90,Bertil Thulin														(1903-1985)
https://goteborgsalliansen.se/spelare/Konrad-T%C3%B6rnqvist_5,Konrad Törnqvist														(1888-1952)
https://goteborgsalliansen.se/spelare/Bengt-Vikstr%C3%B6m_212,Bengt Vikström														(1927-1990)
https://goteborgsalliansen.se/spelare/Berth-W%C3%A5hlin_299,Berth Wåhlin
https://goteborgsalliansen.se/spelare/Bror-Wahlstr%C3%B6m_124,Bror Wahlström														(1907-1953)
https://goteborgsalliansen.se/spelare/Jens-W%C3%A5lemark_375,Jens Wålemark
https://goteborgsalliansen.se/spelare/Lennart-Wallin_291,Lennart Wallin
https://goteborgsalliansen.se/spelare/Viktor-Wallin_115,Viktor Wallin														(1911-1997)
https://goteborgsalliansen.se/spelare/Leif-Wendt_289,Leif Wendt
https://goteborgsalliansen.se/spelare/Gunnar-Wenzel_1,Gunnar Wenzel														(1898-1971)
https://goteborgsalliansen.se/spelare/Rune-Wenzel_18,Rune Wenzel														(1901-1977)
https://goteborgsalliansen.se/spelare/Gustaf-Werner_132,Gustaf Werner														(1911-1975)
https://goteborgsalliansen.se/spelare/Kenneth-Wessberg_334,Kenneth Wessberg
https://goteborgsalliansen.se/spelare/Rolf-Wetterlind_260,Rolf Wetterlind														(1933-2025)
https://goteborgsalliansen.se/spelare/Lennart-Wing_257,Lennart Wing
https://goteborgsalliansen.se/spelare/Nils-Wir%C3%A9en_251,Nils Wiréen														(1936-1992)
https://goteborgsalliansen.se/spelare/Leif-Ytterell_370,Leif Ytterell
https://goteborgsalliansen.se/spelare/Gunnar-Zacharoff_14,Gunnar Zacharoff														(1902-1957)
https://goteborgsalliansen.se/spelare/Harry-Zachrisson_76,Harry Zachrisson														(1906-1977)
https://goteborgsalliansen.se/spelare/Robert-Zander_22,Robert Zander														(1895-1966)
