id,name,desc
Elis-Berndtsson_111,BERNDTSSON Elis,Spelare i IFK Göteborg (ifkdb.se ID Elis-Berndtsson_111)
Harry-Berndtsson_112,BERNDTSSON Harry,Spelare i IFK Göteborg (ifkdb.se ID Harry-Berndtsson_112)
Harry-Berndtsson_923,BERNDTSSON Harry,Spelare i IFK Göteborg (ifkdb.se ID Harry-Berndtsson_923)
Per-Olof-Berndtsson_114,BERNDTSSON Per-Olof,Spelare i IFK Göteborg (ifkdb.se ID Per-Olof-Berndtsson_114)
Anders-Bernmar+%28Andersson%29_19,BERNMAR Anders,Spelare i IFK Göteborg (ifkdb.se ID Anders-Bernmar+%28Andersson%29_19)
Algot-Berntsson_113,BERNTSSON Algot,Spelare i IFK Göteborg (ifkdb.se ID Algot-Berntsson_113)
Bengt-Bertilsson_115,BERTILSSON Bengt,Spelare i IFK Göteborg (ifkdb.se ID Bengt-Bertilsson_115)
Elis-Bishesari_960,BISHESARI Elis,Spelare i IFK Göteborg (ifkdb.se ID Elis-Bishesari_960)
Theodor+Elmar-Bjarnason_759,BJARNASON Theodor Elmar,Spelare i IFK Göteborg (ifkdb.se ID Theodor+Elmar-Bjarnason_759)
Mattias-Bj%C3%A4rsmyr_760,BJÄRSMYR Mattias,Spelare i IFK Göteborg (ifkdb.se ID Mattias-Bj%C3%A4rsmyr_760)
Bill-Bj%C3%B6rklund_117,BJÖRKLUND Bill,Spelare i IFK Göteborg (ifkdb.se ID Bill-Bj%C3%B6rklund_117)
Joachim-Bj%C3%B6rklund_118,BJÖRKLUND Joachim,Spelare i IFK Göteborg (ifkdb.se ID Joachim-Bj%C3%B6rklund_118)
Leif-Bj%C3%B6rkman_119,BJÖRKMAN Leif,Spelare i IFK Göteborg (ifkdb.se ID Leif-Bj%C3%B6rkman_119)
Petter-Bj%C3%B6rlund_761,BJÖRLUND Petter,Spelare i IFK Göteborg (ifkdb.se ID Petter-Bj%C3%B6rlund_761)
Sam-Bjur_116,BJUR Sam,Spelare i IFK Göteborg (ifkdb.se ID Sam-Bjur_116)
Henrik-Bj%C3%B8rdal_872,BJØRDAL Henrik,Spelare i IFK Göteborg (ifkdb.se ID Henrik-Bj%C3%B8rdal_872)
Ralf-Blom_120,BLOM Ralf,Spelare i IFK Göteborg (ifkdb.se ID Ralf-Blom_120)
Hans-Blomqvist_121,BLOMQVIST Hans,Spelare i IFK Göteborg (ifkdb.se ID Hans-Blomqvist_121)
Jesper-Blomqvist_122,BLOMQVIST Jesper,Spelare i IFK Göteborg (ifkdb.se ID Jesper-Blomqvist_122)
Rolf-Blomqvist_123,BLOMQVIST Rolf,Spelare i IFK Göteborg (ifkdb.se ID Rolf-Blomqvist_123)
Karl-Bohm_762,BOHM Karl,Spelare i IFK Göteborg (ifkdb.se ID Karl-Bohm_762)
G%C3%B6sta-Bohman_124,BOHMAN Gösta,Spelare i IFK Göteborg (ifkdb.se ID G%C3%B6sta-Bohman_124)
Darijan-Bojanic_763,BOJANIC Darijan,Spelare i IFK Göteborg (ifkdb.se ID Darijan-Bojanic_763)
Mikael-Boman_844,BOMAN Mikael,Spelare i IFK Göteborg (ifkdb.se ID Mikael-Boman_844)
Hans-Bomb_125,BOMB Hans,Spelare i IFK Göteborg (ifkdb.se ID Hans-Bomb_125)
David-Boo+Wiklander_726,BOO WIKLANDER David,Spelare i IFK Göteborg (ifkdb.se ID David-Boo+Wiklander_726)
Alfons-Bor%C3%A9n_982,BORÉN Alfons,Spelare i IFK Göteborg (ifkdb.se ID Alfons-Bor%C3%A9n_982)
Georg-Borg_126,BORG Georg,Spelare i IFK Göteborg (ifkdb.se ID Georg-Borg_126)
%C3%85ke-B%C3%B6rjesson_138,BÖRJESSON Åke,Spelare i IFK Göteborg (ifkdb.se ID %C3%85ke-B%C3%B6rjesson_138)
Erik-B%C3%B6rjesson_136,BÖRJESSON Erik,Spelare i IFK Göteborg (ifkdb.se ID Erik-B%C3%B6rjesson_136)
Reino-B%C3%B6rjesson_137,BÖRJESSON Reino,Spelare i IFK Göteborg (ifkdb.se ID Reino-B%C3%B6rjesson_137)
Rolf-Borss%C3%A9n_127,BORSSÉN Rolf,Spelare i IFK Göteborg (ifkdb.se ID Rolf-Borss%C3%A9n_127)
Roberth-B%C3%B6rve_139,BÖRVE Roberth,Spelare i IFK Göteborg (ifkdb.se ID Roberth-B%C3%B6rve_139)
Harry-Branting_128,BRANTING Harry,Spelare i IFK Göteborg (ifkdb.se ID Harry-Branting_128)
Benjamin-Brantlind_976,BRANTLIND Benjamin,Spelare i IFK Göteborg (ifkdb.se ID Benjamin-Brantlind_976)
Tobias-Bratt_764,BRATT Tobias,Spelare i IFK Göteborg (ifkdb.se ID Tobias-Bratt_764)
Bror-Brink_129,BRINK Bror,Spelare i IFK Göteborg (ifkdb.se ID Bror-Brink_129)
Yngve-Brodd_130,BRODD Yngve,Spelare i IFK Göteborg (ifkdb.se ID Yngve-Brodd_130)
Oliwer-Brodin_962,BRODIN Oliwer,Spelare i IFK Göteborg (ifkdb.se ID Oliwer-Brodin_962)
Allan-Brufelt+%28Andersson%29_18,BRUFELT Allan,Spelare i IFK Göteborg (ifkdb.se ID Allan-Brufelt+%28Andersson%29_18)
Andreas-Brunb%C3%A4ck_131,BRUNBÄCK Andreas,Spelare i IFK Göteborg (ifkdb.se ID Andreas-Brunb%C3%A4ck_131)
Hans-Brunb%C3%A4ck_132,BRUNBÄCK Hans,Spelare i IFK Göteborg (ifkdb.se ID Hans-Brunb%C3%A4ck_132)
Fredrik-Bryngelsson_134,BRYNGELSSON Fredrik,Spelare i IFK Göteborg (ifkdb.se ID Fredrik-Bryngelsson_134)
Peter-Caban_140,CABAN Peter,Spelare i IFK Göteborg (ifkdb.se ID Peter-Caban_140)
Andr%C3%A9-Calisir_884,CALISIR André,Spelare i IFK Göteborg (ifkdb.se ID Andr%C3%A9-Calisir_884)
Diego-Calvo_766,CALVO Diego,Spelare i IFK Göteborg (ifkdb.se ID Diego-Calvo_766)
Benny-Canefur_153,CANEFUR Benny,Spelare i IFK Göteborg (ifkdb.se ID Benny-Canefur_153)
S%C3%B6ren-Canefur_141,CANEFUR Sören,Spelare i IFK Göteborg (ifkdb.se ID S%C3%B6ren-Canefur_141)
Adam-Carl%C3%A9n_958,CARLÉN Adam,Spelare i IFK Göteborg (ifkdb.se ID Adam-Carl%C3%A9n_958)
Ulf-Carlgren_142,CARLGREN Ulf,Spelare i IFK Göteborg (ifkdb.se ID Ulf-Carlgren_142)
Alexander-Carlsson_1011,CARLSSON Alexander,Spelare i IFK Göteborg (ifkdb.se ID Alexander-Carlsson_1011)
Algot-Carlsson_143,CARLSSON Algot,Spelare i IFK Göteborg (ifkdb.se ID Algot-Carlsson_143)
Bengt-Carlsson_144,CARLSSON Bengt,Spelare i IFK Göteborg (ifkdb.se ID Bengt-Carlsson_144)
Bror-Carlsson_145,CARLSSON Bror,Spelare i IFK Göteborg (ifkdb.se ID Bror-Carlsson_145)
Erik-Carlsson_146,CARLSSON Erik,Spelare i IFK Göteborg (ifkdb.se ID Erik-Carlsson_146)
