item,QID,label,ifkdb,svwiki,ifkdb_wikipedia,ifk_title,wd_title,status,match
http://www.wikidata.org/entity/Q65929547,Q65929547,Dan Fröberg,https://ifkdb.se/spelare/Dan-Fröberg_223,https://sv.wikipedia.org/wiki/Dan_Fr%C3%B6berg_(fotbollsspelare),https://sv.wikipedia.org/wiki/Dan_Fr%C3%B6berg_(fotbollsspelare),Dan Fröberg (fotbollsspelare),Dan Fröberg (fotbollsspelare),match,True
http://www.wikidata.org/entity/Q66845344,Q66845344,Noah Alexandersson,https://ifkdb.se/spelare/Noah-Alexandersson_901,https://sv.wikipedia.org/wiki/Noah_Alexandersson,https://sv.wikipedia.org/wiki/Noah_Alexandersson,Noah Alexandersson,Noah Alexandersson,match,True
http://www.wikidata.org/entity/Q66845364,Q66845364,Rasmus Wikström,https://ifkdb.se/spelare/Rasmus-Wikström_895,https://sv.wikipedia.org/wiki/Rasmus_Wikstr%C3%B6m,https://sv.wikipedia.org/wiki/Rasmus_Wikstr%C3%B6m,Rasmus Wikström,Rasmus Wikström,match,True
http://www.wikidata.org/entity/Q74223509,Q74223509,Jesper Tolinsson,https://ifkdb.se/spelare/Jesper-Tolinsson_916,https://sv.wikipedia.org/wiki/Jesper_Tolinsson,https://sv.wikipedia.org/wiki/Jesper_Tolinsson,Jesper Tolinsson,Jesper Tolinsson,match,True
http://www.wikidata.org/entity/Q74225954,Q74225954,Oscar Vilhelmsson,https://ifkdb.se/spelare/Oscar-Vilhelmsson_909,https://sv.wikipedia.org/wiki/Oscar_Vilhelmsson,https://sv.wikipedia.org/wiki/Oscar_Vilhelmsson,Oscar Vilhelmsson,Oscar Vilhelmsson,match,True
http://www.wikidata.org/entity/Q79381546,Q79381546,Pär Karlsson,https://ifkdb.se/spelare/Pär-Karlsson_383,https://sv.wikipedia.org/wiki/P%C3%A4r_Karlsson,https://en.wikipedia.org/wiki/P%C3%A4r_Karlsson,Pär Karlsson,Pär Karlsson,match,True
http://www.wikidata.org/entity/Q85419708,Q85419708,Artur Lundin,https://ifkdb.se/spelare/Artur-Lundin_475,https://sv.wikipedia.org/wiki/Artur_Lundin,https://sv.wikipedia.org/wiki/Artur_Lundin,Artur Lundin,Artur Lundin,match,True
http://www.wikidata.org/entity/Q96336738,Q96336738,Gustaf Norlin,https://ifkdb.se/spelare/Gustaf-Norlin_932,https://sv.wikipedia.org/wiki/Gustaf_Norlin,https://sv.wikipedia.org/wiki/Gustaf_Norlin,Gustaf Norlin,Gustaf Norlin,match,True
http://www.wikidata.org/entity/Q97386372,Q97386372,Victor Edvardsen,https://ifkdb.se/spelare/Victor-Edvardsen_849,https://sv.wikipedia.org/wiki/Victor_Edvardsen,https://sv.wikipedia.org/wiki/Victor_Edvardsen,Victor Edvardsen,Victor Edvardsen,match,True
http://www.wikidata.org/entity/Q99955319,Q99955319,Yahya Kalley,https://ifkdb.se/spelare/Yahya-Kalley_922,https://sv.wikipedia.org/wiki/Yahya_Kalley,https://sv.wikipedia.org/wiki/Yahya_Kalley,Yahya Kalley,Yahya Kalley,match,True
http://www.wikidata.org/entity/Q99975213,Q99975213,Thomas Hvenfelt,https://ifkdb.se/spelare/Thomas-Hvenfelt+(Andersson)_72,https://sv.wikipedia.org/wiki/Thomas_Hvenfelt,,,Thomas Hvenfelt,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q1357372,Q1357372,Ernst Andersson,https://ifkdb.se/spelare/Ernst-Andersson_32,https://sv.wikipedia.org/wiki/Ernst_Andersson_(fotbollsspelare),https://sv.wikipedia.org/wiki/Ernst_Andersson_(fotbollsspelare),Ernst Andersson (fotbollsspelare),Ernst Andersson (fotbollsspelare),match,True
http://www.wikidata.org/entity/Q1363236,Q1363236,José Shaffer,https://ifkdb.se/spelare/José-Shaffer_822,https://sv.wikipedia.org/wiki/Jos%C3%A9_Shaffer,https://sv.wikipedia.org/wiki/Jos%C3%A9_Shaffer,José Shaffer,José Shaffer,match,True
http://www.wikidata.org/entity/Q1371177,Q1371177,"Göran ""Pisa"" Nicklasson",https://ifkdb.se/spelare/Göran-Nicklasson_510,https://sv.wikipedia.org/wiki/G%C3%B6ran_%22Pisa%22_Nicklasson,https://sv.wikipedia.org/wiki/G%C3%B6ran_%22Pisa%22_Nicklasson,"Göran ""Pisa"" Nicklasson","Göran ""Pisa"" Nicklasson",match,True
http://www.wikidata.org/entity/Q1374655,Q1374655,Kabba Samura,https://ifkdb.se/spelare/Kabba-Samura_626,https://sv.wikipedia.org/wiki/Kabba_Samura,https://sv.wikipedia.org/wiki/Kabba_Samura,Kabba Samura,Kabba Samura,match,True
http://www.wikidata.org/entity/Q1375573,Q1375573,Olle Nordin,https://ifkdb.se/spelare/Olle-Nordin_527,https://sv.wikipedia.org/wiki/Olle_Nordin,https://sv.wikipedia.org/wiki/Olle_Nordin,Olle Nordin,Olle Nordin,match,True
http://www.wikidata.org/entity/Q1377945,Q1377945,Filip Johansson,https://ifkdb.se/spelare/Filip-Johansson_321,https://sv.wikipedia.org/wiki/Filip_Johansson,https://sv.wikipedia.org/wiki/Filip_Johansson,Filip Johansson,Filip Johansson,match,True
http://www.wikidata.org/entity/Q1379017,Q1379017,Joakim Persson,https://ifkdb.se/spelare/Joakim-Persson_570,https://sv.wikipedia.org/wiki/Joakim_Persson,https://sv.wikipedia.org/wiki/Joakim_Persson,Joakim Persson,Joakim Persson,match,True
http://www.wikidata.org/entity/Q1384815,Q1384815,Heath Pearce,https://ifkdb.se/spelare/Heath-Pearce_850,https://sv.wikipedia.org/wiki/Heath_Pearce,https://sv.wikipedia.org/wiki/Heath_Pearce,Heath Pearce,Heath Pearce,match,True
http://www.wikidata.org/entity/Q106453067,Q106453067,Bernardo Vilar,https://ifkdb.se/spelare/Bernardo-Vilar_936,https://sv.wikipedia.org/wiki/Bernardo_Vilar,https://sv.wikipedia.org/wiki/Bernardo_Vilar,Bernardo Vilar,Bernardo Vilar,match,True
http://www.wikidata.org/entity/Q107000235,Q107000235,Filip Ambroz,https://ifkdb.se/spelare/Filip-Ambrož_931,https://sv.wikipedia.org/wiki/Filip_Ambroz,https://sv.wikipedia.org/wiki/Filip_Ambroz,Filip Ambroz,Filip Ambroz,match,True
http://www.wikidata.org/entity/Q112767025,Q112767025,Linus Carlstrand,https://ifkdb.se/spelare/Linus-Carlstrand_946,https://sv.wikipedia.org/wiki/Linus_Carlstrand,https://sv.wikipedia.org/wiki/Linus_Carlstrand,Linus Carlstrand,Linus Carlstrand,match,True
http://www.wikidata.org/entity/Q115902608,Q115902608,Ivan Holmdahl,https://ifkdb.se/spelare/Ivan-Holmdahl_280,https://sv.wikipedia.org/wiki/Ivan_Holmdahl,,,Ivan Holmdahl,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q115976236,Q115976236,Gustaf Gustafsson,https://ifkdb.se/spelare/Gustaf-Gustafsson_237,https://sv.wikipedia.org/wiki/Gustaf_Gustafsson_(fotbollsspelare),,,Gustaf Gustafsson (fotbollsspelare),no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q116112391,Q116112391,Allan Mattiasson,https://ifkdb.se/spelare/Allan-Mattiasson_493,https://sv.wikipedia.org/wiki/Allan_Mattiasson,,,Allan Mattiasson,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q116810763,Q116810763,Henry Antfors,https://ifkdb.se/spelare/Henry-Antfors+(Andersson)_43,https://sv.wikipedia.org/wiki/Henry_Antfors,,,Henry Antfors,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q116842257,Q116842257,Bo Jagler,https://ifkdb.se/spelare/Bo-Jagler+(Johansson)_299,https://sv.wikipedia.org/wiki/Bo_Jagler,,,Bo Jagler,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q116886105,Q116886105,Bengt Mossberg,https://ifkdb.se/spelare/Bengt-Mossberg_505,https://sv.wikipedia.org/wiki/Bengt_Mossberg_(fotbollsspelare),,,Bengt Mossberg (fotbollsspelare),no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q116970087,Q116970087,Leif Wendt,https://ifkdb.se/spelare/Leif-Wendt_994,https://sv.wikipedia.org/wiki/Leif_Wendt_(f%C3%B6dd_1942),https://sv.wikipedia.org/wiki/Leif_Wendt_(f%C3%B6dd_1942),Leif Wendt (född 1942),Leif Wendt (född 1942),match,True
http://www.wikidata.org/entity/Q116994478,Q116994478,Niclas Johansson,https://ifkdb.se/spelare/Niclas-Galle+(Johansson)_337,https://sv.wikipedia.org/wiki/Niclas_Johansson,,,Niclas Johansson,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q119411734,Q119411734,Lucas Kåhed,https://ifkdb.se/spelare/Lucas-Kåhed_914,https://sv.wikipedia.org/wiki/Lucas_K%C3%A5hed,https://sv.wikipedia.org/wiki/Lucas_K%C3%A5hed,Lucas Kåhed,Lucas Kåhed,match,True
http://www.wikidata.org/entity/Q120962455,Q120962455,Lars Jangblad,https://ifkdb.se/spelare/Lars-Jangblad+(Johansson)_300,https://sv.wikipedia.org/wiki/Lars_Jangblad,,,Lars Jangblad,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q121075660,Q121075660,Axel Ohlsson,https://ifkdb.se/spelare/Axel-Olausson+(Ohlsson)_539,https://sv.wikipedia.org/wiki/Axel_Ohlsson,,,Axel Ohlsson,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q121159140,Q121159140,Anton Kurochkin,https://ifkdb.se/spelare/Anton-Kurochkin_945,https://sv.wikipedia.org/wiki/Anton_Kurochkin,,,Anton Kurochkin,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q124460301,Q124460301,Ernst Östlund,https://ifkdb.se/spelare/Ernst-Östlund_745,https://sv.wikipedia.org/wiki/Ernst_%C3%96stlund,,,Ernst Östlund,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q124734116,Q124734116,Benjamin Brantlind,https://ifkdb.se/spelare/Benjamin-Brantlind_976,https://sv.wikipedia.org/wiki/Benjamin_Brantlind,https://sv.wikipedia.org/wiki/Benjamin_Brantlind,Benjamin Brantlind,Benjamin Brantlind,match,True
http://www.wikidata.org/entity/Q124734146,Q124734146,Malick Yalcouyé,https://ifkdb.se/spelare/Malick-Yalcouyé_959,https://sv.wikipedia.org/wiki/Malick_Yalcouy%C3%A9,https://sv.wikipedia.org/wiki/Malick_Yalcouy%C3%A9,Malick Yalcouyé,Malick Yalcouyé,match,True
http://www.wikidata.org/entity/Q125252994,Q125252994,Verner Andersson,https://ifkdb.se/spelare/Verner-Andersson_74,https://sv.wikipedia.org/wiki/Verner_Andersson_(fotbollsspelare),,,Verner Andersson (fotbollsspelare),no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q125270101,Q125270101,Lion Beqiri,https://ifkdb.se/spelare/Lion-Beqiri_980,https://sv.wikipedia.org/wiki/Lion_Beqiri,https://sv.wikipedia.org/wiki/Lion_Beqiri,Lion Beqiri,Lion Beqiri,match,True
http://www.wikidata.org/entity/Q125292242,Q125292242,Elis Bishesari,https://ifkdb.se/spelare/Elis-Bishesari_960,https://sv.wikipedia.org/wiki/Elis_Bishesari,https://sv.wikipedia.org/wiki/Elis_Bishesari,Elis Bishesari,Elis Bishesari,match,True
http://www.wikidata.org/entity/Q125301644,Q125301644,Viktor Andersson,https://ifkdb.se/spelare/Viktor-Andersson_1012,https://sv.wikipedia.org/wiki/Viktor_Andersson_(fotbollsspelare_f%C3%B6dd_2004),https://sv.wikipedia.org/wiki/Viktor_Andersson_(fotbollsspelare_f%C3%B6dd_2004),Viktor Andersson (fotbollsspelare född 2004),Viktor Andersson (fotbollsspelare född 2004),match,True
http://www.wikidata.org/entity/Q125447521,Q125447521,Harris Mattiasson,https://ifkdb.se/spelare/Harris-Mattiasson_494,https://sv.wikipedia.org/wiki/Harris_Mattiasson,,,Harris Mattiasson,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q125822900,Q125822900,Noah Tolf,https://ifkdb.se/spelare/Noah-Tolf_984,https://sv.wikipedia.org/wiki/Noah_Tolf,https://sv.wikipedia.org/wiki/Noah_Tolf,Noah Tolf,Noah Tolf,match,True
http://www.wikidata.org/entity/Q125914604,Q125914604,Stig Gustafsson,https://ifkdb.se/spelare/Stig-Gustafsson_241,https://sv.wikipedia.org/wiki/Stig_Gustafsson_(fotbollsspelare_f%C3%B6dd_1931),,,Stig Gustafsson (fotbollsspelare född 1931),no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q126179144,Q126179144,Melvin Koliqi,https://ifkdb.se/spelare/Melvin-Koliqi_974,https://sv.wikipedia.org/wiki/Melvin_Koliqi,,,Melvin Koliqi,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q129675129,Q129675129,Johan Flykt-Rosén,https://ifkdb.se/spelare/Johan-Flykt-Rosén_212,https://sv.wikipedia.org/wiki/Johan_Flykt-Ros%C3%A9n,,,Johan Flykt-Rosén,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q129763746,Q129763746,Patrik Dahbo,https://ifkdb.se/spelare/Patrik-Dahbo+(Karlsson)_382,https://sv.wikipedia.org/wiki/Patrik_Dahbo,,,Patrik Dahbo,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q130617648,Q130617648,Rockson Yeboah,https://ifkdb.se/spelare/Rockson-Yeboah_992,https://sv.wikipedia.org/wiki/Rockson_Yeboah,https://sv.wikipedia.org/wiki/Rockson_Yeboah,Rockson Yeboah,Rockson Yeboah,match,True
http://www.wikidata.org/entity/Q130741333,Q130741333,Sebastian Clemmensen,https://ifkdb.se/spelare/Sebastian-Clemmensen_999,https://sv.wikipedia.org/wiki/Sebastian_Clemmensen,https://sv.wikipedia.org/wiki/Sebastian_Clemmensen,Sebastian Clemmensen,Sebastian Clemmensen,match,True
http://www.wikidata.org/entity/Q1389203,Q1389203,Gunnar Andersson,https://ifkdb.se/spelare/Gunnar-Andersson_37,https://sv.wikipedia.org/wiki/Gunnar_Andersson_(fotbollsspelare),https://sv.wikipedia.org/wiki/Gunnar_Andersson_(fotbollsspelare),Gunnar Andersson (fotbollsspelare),Gunnar Andersson (fotbollsspelare),match,True
http://www.wikidata.org/entity/Q5609161,Q5609161,Leif Claesson,https://ifkdb.se/spelare/Leif-Claesson_156,https://sv.wikipedia.org/wiki/Leif_Claesson,,,Leif Claesson,no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q126880260,Q126880260,Holger Bennhov,https://ifkdb.se/spelare/Holger-Bennhov+(Bengtsson)_92,https://sv.wikipedia.org/wiki/Holger_Bengtsson_(fotbollsspelare),,,Holger Bengtsson (fotbollsspelare),no_wikipedia_ifkdb,False
http://www.wikidata.org/entity/Q124459962,Q124459962,Herbert Samuelsson,https://ifkdb.se/spelare/Herbert-Samuelsson_623,https://sv.wikipedia.org/wiki/Herbert_Samuelsson,,,Herbert Samuelsson,no_wikipedia_ifkdb,False
