id,name,desc
yngve-liljeberg,Yngve Liljeberg,"football Moderklubb: (born 1909), Djurgårdens IF player 1940–1941"
erik-lindberg,Erik Lindberg,"football Moderklubb: (born ), Djurgårdens IF player 1933–1934"
evert-lindberg,Evert Lindberg,"football Moderklubb: (born 1910), Djurgårdens IF player 1910–1933"
sven-lindberg,Sven Lindberg,"football målvakt (born 1930), Djurgårdens IF player 1956–1957"
magnus-lindblad,Magnus Lindblad,"football målvakt (born 1972), Djurgårdens IF player 1998–1999"
kurt-lindblom,Kurt Lindblom,football player (born )
carl-lindbom,Carl Lindbom,"football målvakt (born 2003), Djurgårdens IF player 2021–2022"
erik-lindbom,Erik Lindbom,"football Moderklubb: (born 1902), Djurgårdens IF player 1902–1927"
einar-lindell,Einar Lindell,"football player (born 1919), Djurgårdens IF player 1940–1941"
nils-lindell,Nils Lindell,"football player (born 1906), Djurgårdens IF player 1940–1941"
ingemar-lindevall,Ingemar Lindevall,"football anfallare (born 1962), Djurgårdens IF player 1962–1980"
roger-lindevall,Roger Lindevall,"football anfallare (born 1960), Djurgårdens IF player 1977–1978"
annika-lindfors,Annika Lindfors,"football back (born ), Djurgårdens IF player 1976–1993"
lars-lindgren,Lars Lindgren,football Moderklubb: (born )
erik-lindgren,Erik Lindgren,"football back (born 1902), Djurgårdens IF player 1931–1932"
kent-lindgren,Kent Lindgren,"football forward (born 1944), Djurgårdens IF player 1965–1966"
kjell-lindgren,Kjell Lindgren,"football forward (born 1958), Djurgårdens IF player 1958–1977"
peter-lindgren,Peter Lindgren,"football back (born 1960), Djurgårdens IF player 1960–1985"
tommie-lindgren,Tommie Lindgren,"football forward (born 1947), Djurgårdens IF player 1947–1966"
jorgen-lindman,Jörgen Lindman,"football försvarare (born 1951), Djurgårdens IF player 1978–1979"
malin-lindman,Malin Lindman,"football forward (born 1970), Djurgårdens IF player 1970–1990"
sven-lindman,Sven Lindman,"football försvarare/mittfältare (born 1942), Djurgårdens IF player 1979–1980"
camilla-lindqvist,Camilla Lindqvist,"football forward (born 1969), Djurgårdens IF player 1991–1992"
carl-anders-lindqvist,Carl-Anders Lindqvist,"football player (born 1919), Djurgårdens IF player 1940–1941"
johan-lindstedt,Johan Lindstedt,"football forward (born 1972), Djurgårdens IF player 1990–1991"
sven-bertil-lindstrom,Sven-Bertil Lindström,"football back (born 1949), Djurgårdens IF player 1971–1972"
martin-linse,Martin Linse,"football forward (born 1962), Djurgårdens IF player 1952–1983"
olle-liss,Olle Liss,"football forward (born 1992), Djurgårdens IF player 1992–2022"
martin-lossman,Martin Lossman,"football målvakt (born 1971), Djurgårdens IF player 1998–1999"
fredrik-loven,Fredrik Lovén,"football forward (born 1977), Djurgårdens IF player 1995–1996"
karl-lund,Karl Lund,"football högerytter (born 1915), Djurgårdens IF player 1938–1939"
joakim-lundberg,Joakim Lundberg,"football back (born 1974), Djurgårdens IF player 1974–1992"
ulf-lundberg,Ulf Lundberg,"football mittback (born 1955), Djurgårdens IF player 1985–1986"
lars-lundborg,Lars Lundborg,"football försvarare (born 1963), Djurgårdens IF player 1989–1990"
einar-lundell,Einar Lundell,football back (born 1894)
lars-ake-lundell,Lars-Åke Lundell,"football back (born 1946), Djurgårdens IF player 1973–1974"
ann-sofie-lundgren,Ann-Sofie Lundgren,"football back (born 1975), Djurgårdens IF player 1992–1995"
annika-lundgren,Annika Lundgren,"football back (born 1963), Djurgårdens IF player 1987–1988"
gunnar-lundgren,Gunnar Lundgren,"football målvakt (born 1917), Djurgårdens IF player 1943–1944"
susanne-lundgren,Susanne Lundgren,"football Nummer: (born 1963), Djurgårdens IF player 1988–1989"
lennart-lundin,Lennart Lundin,"football mittfältare (born 1959), Djurgårdens IF player 1984–1985"
tommy-lundin,Tommy Lundin,"football player (born 1944), Djurgårdens IF player 1964–1965"
asa-lundin,Åsa Lundin,"football Nummer: (born 1966), Djurgårdens IF player 1990–1991"
thomas-lundmark,Thomas Lundmark (fd Andersson),"football mittfältare (born 1963), Djurgårdens IF player 1992–1993"
bo-lundquist,Bo Lundquist,"football player (born 1942), Djurgårdens IF player 1998–2009"
anette-lundqvist,Anette Lundqvist,"football back, mittfältare (born 1973), Djurgårdens IF player 1991–1992"
frans-lundqvist,Frans Lundqvist,football player (born 1873)
gunnar-lundqvist,Gunnar Lundqvist,"football player (born 1920), Djurgårdens IF player 1982–2010"
lars-lundqvist,Lars Lundqvist,"football anfallare (born 1941), Djurgårdens IF player 1963–1964"
per-lundstrom,Per Lundström,"football forward (born 1941), Djurgårdens IF player 1969–1970"
patrick-luxenburg,Patrick Luxenburg,"football mittfältare (born 1972), Djurgårdens IF player 1972–1990"
jani-lyyski,Jani Lyyski,"football Moderklubb: (born 1983), Djurgårdens IF player 2010–2011"
arne-lang,Arne Lång,"football back (born 1936), Djurgårdens IF player 1936–1964"
jesper-lofgren,Jesper Löfgren,"football mittback (born 1997), Djurgårdens IF player 2022–2023"
leif-lovegaard,Leif Lövegaard,"football målvakt (born 1963), Djurgårdens IF player 1985–1986"
per-lovfors,Per Lövfors,"football mittfältare/anfallare (born 1953), Djurgårdens IF player 1975–1976"
malcolm-super-mac-macdonald,Malcolm Macdonald,"football anfallare (born 1950), Djurgårdens IF player 1950–1979"
harald-magnusson,Harald Magnusson,football player (born 1869)
mikael-magnusson,Mikael Magnusson,"football back (born 1973), Djurgårdens IF player 2001–2002"
per-olow-magnusson,Per-Olow Magnusson,"football Moderklubb: (born 1939), Djurgårdens IF player 1962–1963"
peter-magnusson,Peter Magnusson,"football försvarare (born 1984), Djurgårdens IF player 2008–2009"
roland-magnusson,Roland Magnusson,"football anfallare (born 1943), Djurgårdens IF player 1966–1967"
torsten-magnusson,Torsten Magnusson,"football forward (born 1933), Djurgårdens IF player 1954–1955"
felix-magro,Felix Magro,"football mittfältare (born 1979), Djurgårdens IF player 2005–2006"
trimi-makolli,Trimi Makolli,"football anfallare (born 1992), Djurgårdens IF player 2009–2011"
rene-muzola-makondele,René Muzola Makondele,"football anfallare (born 1982), Djurgårdens IF player 2003–2004"
ove-malmberg,Ove Malmberg,"football back (born 1933), Djurgårdens IF player 1964–1965"
malmer,Malmer,football center (born )
nebojsa-marinkovic,Nebojsa Marinkovic,"football mittfältare (born 1986), Djurgårdens IF player 1986–2008"
branko-markovic,Branko Markovic,"football anfallare (born 1964), Djurgårdens IF player 1964–1984"
kenneth-maron,Kenneth Maron,"football försvarare (born 1973), Djurgårdens IF player 1994–1995"
daniel-martinez,Daniel Martinez,"football mittfältare (born 1973), Djurgårdens IF player 1995–1998"
mikael-martinsson,Mikael Martinsson,"football anfallare (born 1966), Djurgårdens IF player 1991–1992"
markus-matthiasson,Markus Matthiasson,"football forward (born 1975), Djurgårdens IF player 1975–1997"
christer-mattiasson,Christer Mattiasson,"football anfallare (born 1971), Djurgårdens IF player 2001–2002"
torgny-mattsson,Torgny Mattsson,"football målvakt (born 1948), Djurgårdens IF player 1948–1971"
darko-mavrak,Darko Mavrak,"football mittfältare (born 1969), Djurgårdens IF player 1994–1995"
mark-mayambela,Mark Mayambela,"football mittfältare (born 1987), Djurgårdens IF player 1987–2014"
mihlali-mayambela,Mihlali Mayambela,"football mittfältare (born 1996), Djurgårdens IF player 1996–2016"
brian-mcdermott,Brian McDermott,"football anfallare (born 1961), Djurgårdens IF player 1961–1986"
bengt-meijer,Bengt Meijer,"football anfallare (born 1925), Djurgårdens IF player 1947–1948"
bjorne-mellstrom,Björne Mellström,"football player (born ), Djurgårdens IF player 1957–1961"
hans-tjalle-mild,Hans Mild,"football försvarare (born 1934), Djurgårdens IF player 1962–1963"
hrvoje-milic,Hrvoje Milic,"football vänsterback (born 1989), Djurgårdens IF player 2009–2010"
par-millqvist,Pär Millqvist,"football anfallare (born 1967), Djurgårdens IF player 1967–1986"
henric-misiorny,Henric Misiorny,"football målvakt (born 1957), Djurgårdens IF player 1957–1975"
mattias-mitku,Mattias Mitku,"football mittfältare (born 2001), Djurgårdens IF player 2021–2022"
svante-mjorne,Svante Mjörne,"football mittfältare (born 1958), Djurgårdens IF player 1986–1987"
pontus-molander,Pontus Molander,"football forward (born 1964), Djurgårdens IF player 1986–1987"
seon-min-moon,Seon-Min Moon,"football mittfältare (born 1992), Djurgårdens IF player 2015–2016"
yura-movsisyan,Yura Movsisyan,"football anfallare (born 1987), Djurgårdens IF player 1987–2018"
kerim-mrabti,Kerim Mrabti,"football mittfältare/anfallare (born 1994), Djurgårdens IF player 2017–2018"
joakim-musakka,Joakim Musakka,"football back (born 1968), Djurgårdens IF player 1994–1995"
nyasha-mushekwi,Nyasha Mushekwi,"football anfallare (born 1987), Djurgårdens IF player 1987–2015"
boyd-mwila,Boyd Mwila,"football anfallare (born 1984), Djurgårdens IF player 1984–2009"
ebba-myrberg,Ebba Myrberg,"football player (born 1910), Djurgårdens IF player 1910–1928"
lars-myrberg,Lars Myrberg,"football player (born 1964), Djurgårdens IF player 1988–1988"
jesper-myrenberg,Jesper Myrenberg,"football målvakt (born 2000), Djurgårdens IF player 2000–2022"
glenn-myrthil,Glenn Myrthil,"football anfallare (born 1964), Djurgårdens IF player 1988–1989"
anders-myrvold,Anders Myrvold,"football back (born 1975), Djurgårdens IF player 1975–1998"
fredrik-malberg,Fredrik Mälberg,"football back (born 1976), Djurgårdens IF player 1976–1998"
maarit-mantyla,Maarit Mäntylä,"football back (born 1969), Djurgårdens IF player 1991–1992"
willy-moller,Willy Möller,"football anfallare (born 1944), Djurgårdens IF player 1962–1963"
peter-mork,Peter Mörk,"football mittfältare (born 1969), Djurgårdens IF player 1989–1990"
anna-mornborg,Anna Mörnborg,"football målvakt (born 1964), Djurgårdens IF player 1986–1987"
tommy-morth,Tommy Mörth,"football forward (born 1959), Djurgårdens IF player 1986–1987"
daniel-nannskog,Daniel Nannskog,"football anfallare (born 1974), Djurgårdens IF player 1997–1998"
allan-nettelbladt,Allan Nettelbladt,"football Moderklubb: (born 1905), Djurgårdens IF player 1905–1934"
dan-netzell,Dan Netzell,"football player (born 1923), Djurgårdens IF player 1923–1950"
lennart-nierenburg,Lennart Nierenburg,"football forward (born 1927), Djurgårdens IF player 1949–1950"
nils-nierenburg,Nils Nierenburg,"football mittfältare (born 1916), Djurgårdens IF player 1940–1941"
marcus-nilson,Marcus Nilson,"football forward (born 1978), Djurgårdens IF player 1996–1997"
patrik-nilson,Patrik Nilson,"football forward (born 1981), Djurgårdens IF player 1999–2000"
algot-nilsson,Algot Nilsson,"football centerhalv (born 1876), Djurgårdens IF player 1904–1905"
anders-dojan-nilsson,Anders Nilsson,"football anfallare (born 1969), Djurgårdens IF player 1990–1991"
bo-nilsson,Bo Nilsson,"football mittfältare (born 1944), Djurgårdens IF player 1967–1968"
eje-nilsson,Eje Nilsson,"football anfallare (born 1939), Djurgårdens IF player 1959–1960"
gosta-nilsson,Gösta Nilsson,"football player (born 1928), Djurgårdens IF player 1965–1966"
hampus-nilsson,Hampus Nilsson,"football målvakt (born 1990), Djurgårdens IF player 2015–2016"
hans-nilsson,Hans Nilsson,"football försvarare/center (born 1941), Djurgårdens IF player 1972–1973"
helen-nilsson,Helen Nilsson,"football back (born 1972), Djurgårdens IF player 1972–1990"
kent-nilsson,Kenta Nilsson,"football forward (born 1956), Djurgårdens IF player 1988–1992"
kjell-nilsson,Kjell Nilsson,"football forward (born 1951), Djurgårdens IF player 1971–1972"
lars-goran-nilsson,Lars-Göran Nilsson,"football forward (born 1952), Djurgårdens IF player 1952–1975"
leif-nilsson,Leif Nilsson,"football försvarare/mittfältare (born 1963), Djurgårdens IF player 1991–1992"
lucas-nilsson,Lucas Nilsson,"football anfallare (born 1973), Djurgårdens IF player 1999–2000"
mikael-nilsson,Mikael Nilsson,"football försvarare (born 1967), Djurgårdens IF player 1994–1995"
nils-nilsson,Nils Nilsson,"football anfallare (born 1936), Djurgårdens IF player 1936–1959"
ove-nilsson,Ove Nilsson,"football målvakt (born 1918), Djurgårdens IF player 1951–1952"
peder-nilsson,Peder Nilsson,"football målvakt (born 1951), Djurgårdens IF player 1979–1980"
peter-nilsson,Peter Nilsson,"football forward (born 1962), Djurgårdens IF player 1993–1994"
rune-nilsson,Rune Nilsson,"football målvakt (born 1945), Djurgårdens IF player 1965–1966"
wiktor-nilsson,Wiktor Nilsson,"football forward (born 2002), Djurgårdens IF player 2021–2022"
rudolf-nissen,Rudolf Nissen,"football player (born 1907), Djurgårdens IF player 1931–1932"
siyabonga-nomvethe,Siyabonga Nomvethe,"football anfallare (born 1977), Djurgårdens IF player 1977–2005"
bjorn-nord,Björn Nord,"football back (born 1972), Djurgårdens IF player 2002–2003"
nils-nordahl,Nils Nordahl,"football player (born 1905), Djurgårdens IF player 1931–1932"
nils-nordberg,Nils Nordberg,football player (born 1903)
lena-norden,Lena Nordén,"football mittfältare (born 1968), Djurgårdens IF player 1993–1994"
bertil-nocke-nordenskjold,Bertil “Nocke” Nordenskjöld,"football player (born 1891), Djurgårdens IF player 1919–1920"
krister-nordin,Krister Nordin,"football mittfältare (born 1968), Djurgårdens IF player 1990–1991"
b-nordgren,B Nordgren,football Moderklubb: (born )
erik-nordgren,Erik Nordgren,"football ytter (born 1915), Djurgårdens IF player 1943–1944"
evald-nordgren,Evald Nordgren,"football Moderklubb: (born 1910), Djurgårdens IF player 1910–1935"
herman-nordgren,Herman Nordgren,"football anfallare (born 1911), Djurgårdens IF player 1937–1945"
n-nordgren,N Nordgren,football Moderklubb: (born )
vidar-nordgren,Vidar Nordgren,"football vänsterytter (born 1919), Djurgårdens IF player 1919–1943"
bert-ola-nordlander,Bert-Ola Nordlander,"football player (born 1938), Djurgårdens IF player 1963–1964"
nils-nordmark,Nils Nordmark,"football målvakt (born 1908), Djurgårdens IF player 1908–1933"
robert-nordmark,Robert Nordmark,"football back (born 1962), Djurgårdens IF player 1997–2003"
christer-nordstrom,Christer Nordström,"football anfallare (born 1959), Djurgårdens IF player 1983–1984"
kenneth-nordstrom,Kenneth Nordström,"football forward (born 1957), Djurgårdens IF player 1977–1978"
k-norgren,K Norgren,football Moderklubb: (born )
per-olof-norlander,Per-Olof Norlander,"football player (born 1944), Djurgårdens IF player 1963–1964"
axel-norling,Axel Norling,football player (born 1884)
daniel-norling,Daniel Norling,football player (born )
kurt-norling,Kurt Norling,football player (born )
cecilia-norman,Cecilia Norman,"football back, mittfältare (born 1965), Djurgårdens IF player 1991–1992"
john-norman,John Norman,"football forward (born 1991), Djurgårdens IF player 2011–2022"
claes-norstrom,Claes Norström,"football back (born 1959), Djurgårdens IF player 1987–1988"
nebojsa-nebo-novakovic,Nebojsa Novakovic,"football anfallare (born 1964), Djurgårdens IF player 1995–1996"
kjell-nyberg,Kjell Nyberg,"football anfallare (born 1951), Djurgårdens IF player 1970–1971"
sigge-nygren,Sigge Nygren,football player (born )
per-nygards,Per Nygårds,"football back (born 1965), Djurgårdens IF player 1990–1991"
jesper-nyholm,Jesper Nyholm,"football mittback (born 1993), Djurgårdens IF player 2020–2021"
ivan-nylen,Ivan Nylén,"football Moderklubb: (born 1906), Djurgårdens IF player 1906–1927"
gustaf-nyman,Gustaf Nyman,football player (born 1875)
peter-nymann-mikkelsen,Peter Nymann-Mikkelsen,"football Moderklubb: (born 1982), Djurgårdens IF player 2012–2013"
lars-fredrik-nystrom,Lars-Fredrik Nyström,"football back (born 1949), Djurgårdens IF player 1980–1981"
stig-nystrom,Stig Nyström,"football anfallare (born 1919), Djurgårdens IF player 1949–1950"
kristoffer-nafver,Kristoffer Näfver,"football mittfältare (born 1986), Djurgårdens IF player 1986–2008"
tord-nansen,Tord Nänsén,"football back (born 1954), Djurgårdens IF player 1984–1985"
wilmer-odefalk,Wilmer Odefalk,"football mittfältare (born 2004), Djurgårdens IF player 2004–2023"
calle-odelius,Calle Odelius,"football back (born 2004), Djurgårdens IF player 2021–2022"
frank-odhiambo,Frank Odhiambo,"football mittback (born 2002), Djurgårdens IF player 2002–2022"
magnus-ohlsson,Magnus Ohlsson,"football försvarare (born 1978), Djurgårdens IF player 1978–1998"
per-erik-ohlsson,Per-Erik Ohlsson,"football anfallare (born 1933), Djurgårdens IF player 1956–1957"
jan-olofsson,Jan Olofsson,"football Moderklubb: (born 1946), Djurgårdens IF player 1946–1968"
curt-olsberg,Curt Olsberg,"football mittfältare (born 1945), Djurgårdens IF player 1978–1979"
thor-andre-olsen,Thor André Olsen,"football målvakt (born 1964), Djurgårdens IF player 1996–1997"
axel-olsson,Axel Olsson,football player (born 1875)
einar-lill-einar-olsson,Einar “Lill-Einar” Olsson,football player (born 1886)
jonas-olsson,Jonas Olsson,"football back (born 1983), Djurgårdens IF player 2017–2018"
kefa-olsson,Kefa Olsson,"football anfallare (born 1965), Djurgårdens IF player 1965–1989"
kent-olsson,Kent Olsson,"football målvakt (born 1951), Djurgårdens IF player 1970–1971"
michael-olunga,Michael Olunga,"football anfallare (born 1994), Djurgårdens IF player 1994–2016"
ake-olsson,Åke Olsson,"football försvarare (born 1926), Djurgårdens IF player 1955–1956"
johan-oremo,Johan Oremo,"football anfallare (born 1986), Djurgårdens IF player 2010–2011"
julis-orest,Julius Orest,"football målvakt (born 1920), Djurgårdens IF player 1952–1953"
arne-orrestedt,Arne Orrestedt,"football forward (born 1957), Djurgårdens IF player 1975–1976"
holger-oscarsson,Holger Oscarsson,"football centerhalvback (born 1914), Djurgårdens IF player 1937–1938"
kjetil-osvold,Kjetil Osvold,"football mittfältare (born 1961), Djurgårdens IF player 1961–1988"
rune-othberg,Rune Othberg,"football ytterhalv (born 1931), Djurgårdens IF player 1954–1955"
solvi-ottesen,Sölvi Ottesen,"football försvarare (born 1984), Djurgårdens IF player 2007–2008"
kristofer-ottosson,Kristofer Ottosson,"football forward (born 1976), Djurgårdens IF player 2011–2012"
mika-ounasvuori,Mika Ounasvuori,"football forward (born 2003), Djurgårdens IF player 2003–2022"
nahir-oyal,Nahir Oyal,"football mittfältare (born 1990), Djurgårdens IF player 2012–2013"
jorgen-palm,Jörgen Palm,"football back (born 1949), Djurgårdens IF player 1970–1971"
oskar-palm,Oskar Palm,"football Moderklubb: (born 1904), Djurgårdens IF player 1904–1927"
thomas-palm,Thomas Palm,"football forward (born 1952), Djurgårdens IF player 1970–1971"
kenny-palmberg,Kenny Palmberg,"football forward (born 1953), Djurgårdens IF player 1974–1975"
bjorn-palmqvist,Björn Palmqvist,"football forward (born 1944), Djurgårdens IF player 1976–1977"
sigvard-sigge-parling,Sigvard Parling,"football ytterhalv (born 1930), Djurgårdens IF player 1959–1960"
marc-pedersen,Marc Pedersen,"football försvarare (born 1989), Djurgårdens IF player 2012–2013"
magnus-pehrsson,Magnus Pehrsson,"football mittfältare (born 1976), Djurgårdens IF player 2000–2001"
stefan-perlstrom,Stefan Perlström,"football back (born 1956), Djurgårdens IF player 1987–1988"
joel-perovuo,Joel Perovuo,"football mittfältare (born 1985), Djurgårdens IF player 2010–2011"
allan-persson,Allan Persson,"football försvarare (born 1914), Djurgårdens IF player 1944–1945"
bjorn-persson,Björn Persson,"football anfallare (born 1945), Djurgårdens IF player 1968–1969"
e-persson,E Persson,"football player (born ), Djurgårdens IF player 1940–1941"
fred-persson,Fred Persson,"football mittfältare (born 1973), Djurgårdens IF player 1997–1998"
gunnar-persson,Gunnar Persson,"football försvarare (born 1921), Djurgårdens IF player 1948–1949"
joakim-persson,Joakim Persson,"football målvakt (born 1970), Djurgårdens IF player 1990–1991"
jon-persson,Jon Persson,"football mittfältare (born 1976), Djurgårdens IF player 1998–1999"
knut-persson,Knut Persson,"football anfallare (born 1923), Djurgårdens IF player 1944–1945"
hakan-persson-akerman,Håkan Persson-Åkerman,"football player (born 1941), Djurgårdens IF player 1964–1965"
olof-persson,Olof Persson,"football player (born 1945), Djurgårdens IF player 1964–1965"
peder-persson,Peder Persson,"football anfallare (born 1938), Djurgårdens IF player 1966–1967"
emil-petersen,Emil Petersén,football player (born 1874)
johan-petersen,Johan Petersén,football player (born 1872)
henrik-petre,Henrik Petré,"football back (born 1979), Djurgårdens IF player 1979–1998"
camilla-pettersson,Camilla Pettersson,"football målvakt (born 1971), Djurgårdens IF player 1971–1992"
evan-pettersson,Evan Pettersson,"football vänsterytter (born 1918), Djurgårdens IF player 1947–1948"
hilmer-pettersson,Hilmer Pettersson,"football ytter (born 1925), Djurgårdens IF player 1950–1951"
ingvar-pettersson,Ingvar Pettersson,"football försvarare (born 1922), Djurgårdens IF player 1953–1954"
kerstin-pettersson,Kertin Pettersson,"football forward (born 1964), Djurgårdens IF player 1987–1988"
lars-pettersson,Lars Pettersson,"football målvakt (born 1953), Djurgårdens IF player 1978–1979"
lennart-pettersson,Lennart Pettersson,"football inner (born 1921), Djurgårdens IF player 1951–1952"
oscar-pettersson,Oscar Pettersson,"football anfallare (born 2000), Djurgårdens IF player 2000–2019"
ronney-pettersson,Ronney Pettersson,"football målvakt (born 1940), Djurgårdens IF player 1969–1970"
ronnie-pettersson,Ronnie Pettersson,"football back (born 1971), Djurgårdens IF player 2007–2008"
soren-pettersson,Sören Pettersson,"football halvback (born 1914), Djurgårdens IF player 1935–1933"
ake-pettersson,Åke Pettersson,"football högerytter (born 1924), Djurgårdens IF player 1948–1949"
andre-picornell,André Picornell,"football målvakt (born 2004), Djurgårdens IF player 2022–2023"
lars-pilo,Lars Pilö,"football anfallare (born 1954), Djurgårdens IF player 1973–1974"
aleksandar-prijovic,Aleksandar Prijović,"football anfallare (born 1990), Djurgårdens IF player 2013–2014"
thiago-quirino-da-silva,Thiago Quirino da Silva,"football anfallare (born 1985), Djurgårdens IF player 2007–2008"
haris-radetinac,Haris Radetinac,"football yttermittfältare (born 1985), Djurgårdens IF player 2022–2023"
marcus-ragnarsson,Marcus Ragnarsson,"football back (born 1971), Djurgårdens IF player 2009–2010"
sebastian-rajalakso,Sebastian Rajalakso,"football Moderklubb: (born 1988), Djurgårdens IF player 2011–2012"
nisse-ramm,Nisse Ramm,"football player (born 1903), Djurgårdens IF player 1925–1928"
mathias-ranegie,Mathias Ranégie,"football anfallare (born 1984), Djurgårdens IF player 1984–2016"
niclas-rasck,Niclas Rasck,"football försvarare/mittfältare (born 1969), Djurgårdens IF player 2005–2006"
rickard-rauge,Rickard Rauge,"football forward (born 1963), Djurgårdens IF player 1963–1985"
bjarne-redestad,Bjarne Redestad (f.d. Pettersson),"football försvarare (born 1922), Djurgårdens IF player 1948–1949"
stefan-rehn,Stefan Rehn,"football mittfältare (born 1966), Djurgårdens IF player 2001–2002"
lars-gunnar-laddala-rehnberg,Lars-Gunnar Rehnberg,"football mittfältare/anfallare (born 1946), Djurgårdens IF player 1972–1973"
henry-reimer,Henry Reimer,"football player (born 1921), Djurgårdens IF player 1940–1941"
ludvig-rensfeldt,Ludvig Rensfeldt,"football forward (born 1992), Djurgårdens IF player 2021–2022"
bela-rerrich,Béla Rerrich,football player (born 1917)
olof-reuter,Olof Reuter,"football player (born 1920), Djurgårdens IF player 1940–1941"
stefan-rexin,Stefan Rexin,"football mittfältare (born 1957), Djurgårdens IF player 1985–1986"
torsten-rey,Torsten Rey,"football anfallare (born 1916), Djurgårdens IF player 1942–1943"
rolf-ridderwall,Rolf Ridderwall,"football målvakt (born 1958), Djurgårdens IF player 1988–1989"
joel-riddez,Joel Riddez,"football mittfältare (born 1980), Djurgårdens IF player 2012–2013"
aki-riihilahti,Aki Riihilahti,"football mittfältare (born 1976), Djurgårdens IF player 2007–2008"
henry-rimgard,Henry Rimgård,"football Moderklubb: (born 1917), Djurgårdens IF player 1940–1942"
jonathan-ring,Jonathan Ring,"football mittfältare (born 1991), Djurgårdens IF player 2018–2019"
stefan-rimbo-ringbom,Stefan Ringbom,"football mittfältare (born 1961), Djurgårdens IF player 1961–1981"
luis-lucho-antonio-rodriguez,Luis Antonio Rodriguez,"football Moderklubb: (born 1985), Djurgårdens IF player 1965–1966"
kimmo-rolin,Kimmo Rolin,"football anfallare (born 1967), Djurgårdens IF player 1967–1986"
ragnar-rosberg,Ragnar Rosberg,football player (born 1899)
gosta-rosell,Gösta Rosell,"football player (born 1907), Djurgårdens IF player 1931–1932"
vilhelm-rosen,Vilhelm Rosén,"football centerforward (born 1880), Djurgårdens IF player 1903–1907"
bengt-rosenqvist,Bengt Rosenqvist,"football försvarare (born 1921), Djurgårdens IF player 1948–1949"
oskar-rothenberg,Oskar Rothenberg,"football anfallare (born 1919), Djurgårdens IF player 1919–1947"
christian-rubio-sivodedov,Christian Rubio-Sivodedov,"football Moderklubb: (born 1997), Djurgårdens IF player 1997–2014"
christer-rudin,Christer Rudin,"football player (born 1941), Djurgårdens IF player 1965–1966"
tom-rune,Tom Rune,"football player (born 1937), Djurgårdens IF player 1963–1964"
ove-rubsamen,Ove Rübsamen,"football anfallare (born 1956), Djurgårdens IF player 1956–1975"
ake-rydberg,Åke Rydberg,"football anfallare (born 1938), Djurgårdens IF player 1962–1963"
ulf-rydin,Ulf Rydin,"football forward (born 1942), Djurgårdens IF player 1971–1972"
anders-rylin,Anders Rylin,"football back (born 1949), Djurgårdens IF player 1975–1976"
jenny-ronnegard,Jenny Rönnegård,"football mittfältare, forward (born 1974), Djurgårdens IF player 1993–1994"
petter-ronnqvist,Petter Rönnqvist,"football målvakt (born 1973), Djurgårdens IF player 2003–2005"
kleber-saarenpaa,Kleber Saarenpää,"football försvarare (born 1975), Djurgårdens IF player 1995–1996"
besard-sabovic,Besard Sabovic,"football mittfältare (born 1998), Djurgårdens IF player 2022–2023"
kjell-samuelsson,Kjell Samuelsson,"football mittfältare (born 1951), Djurgårdens IF player 1978–1979"
magnus-samuelsson,Magnus Samuelsson,"football mittback (born 1971), Djurgårdens IF player 2000–2001"
birger-sandberg,Birger Sandberg,"football försvarare (born 1918), Djurgårdens IF player 1944–1945"
curt-sandberg,Curt Sandberg,"football försvarare (born ), Djurgårdens IF player 1942–1942"
gunnar-sandberg,Gunnar Sandberg,football Moderklubb: (born )
gosta-sandberg,Gösta Sandberg,"football vänsterhalv/vänsterytter (born 1932), Djurgårdens IF player 1965–1966"
ingvar-sandberg,Ingvar Sandberg,"football Moderklubb: (born 1943), Djurgårdens IF player 1969–1970"
lars-sandberg,Lars Sandberg,"football mittfältare (born 1957), Djurgårdens IF player 1985–1986"
lars-olof-sandberg,Lars-Olof Sandberg,"football ytterhalv (born 1939), Djurgårdens IF player 1964–1965"
ola-sandberg,Ola Sandberg,"football back (born 1977), Djurgårdens IF player 1977–1996"
per-sandberg,Per Sandberg,"football back (born 1955), Djurgårdens IF player 1955–1977"
sixten-sandberg,Sixten Sandberg,"football anfallare (born 1919), Djurgårdens IF player 1945–1946"
jessica-sandbrink,Jessica Sandbrink,"football mittfältare (born 1974), Djurgårdens IF player 1991–1992"
axel-sando,Axel Sandö,"football back (born 1903), Djurgårdens IF player 1903–1932"
ricardo-santos,Ricardo Santos,"football anfallare (born 1987), Djurgårdens IF player 1987–2012"
glenn-schiller,Glenn Schiller,"football försvarare/mittfältare (born 1960), Djurgårdens IF player 1991–1992"
cameron-schilling,Cameron Schilling,"football back (born 1988), Djurgårdens IF player 2021–2022"
fredrik-schlyter,Fredrik Schlyter,"football forward (born 2001), Djurgårdens IF player 2001–2022"
arvid-schough,Arvid Schough,"football anfallare (born 1908), Djurgårdens IF player 1936–1937"
ulf-schramm,Ulf Schramm,"football ytter (born 1936), Djurgårdens IF player 1963–1964"
sigvard-schwarzmann,Sigvard Schwarzmann,"football anfallare (born 1942), Djurgårdens IF player 1942–1961"
rasmus-schuller,Rasmus Schüller,"football mittfältare (born 1991), Djurgårdens IF player 2024–2025"
sigfrid-schonning,Sigfrid Schönning,"football Moderklubb: Stockholms-Flottan (born 1913), Djurgårdens IF player 1935–1936"
schonvall,Schönvall,"football Moderklubb: (born 1916), Djurgårdens IF player 1936–1939"
