id,name,desc
225597289,Mathias Ranégie,Mathias Erik Ranégie Född: 14 juni 1984 Fotbollsspelare Position: anfallare Moderklubb: Göteborgs FF 1 säsonger. 25 matcher. 6 mål. 2016 25 6
225597291,Niclas Rasck,Niclas Leif Rasck Född: 10 mars 1969 Fotbollsspelare Position: försvarare/mittfältare Moderklubb: Ludvika FK 8 säsonger. 152 matcher. 0 mål. 1999 23 0 2000 25 0 2001 26 0 2002 25 0 SM-guld. Cupguld. 2003 24 0 SM-guld. 2004 3 0 Cupguld. 2005 18 0 SM-g
225597293,Rickard Rauge,Carl Rickard Rauge Född: 4 november 1963 Ishockeyspelare Position: forward Moderklubb: Hanvikens SK Säsonger Matcher Mål Ass Poäng 1985/86 15 0 1 1
225597294,Bjarne Redestad (f.d. Pettersson),Stig Bjarne Redestad f.d. Pettersson Född: 25 januari 1922 Fotbollsspelare Position: försvarare Moderklubb: Djurgårdens IF 9 säsonger.80 matcher. 11 mål. 1941/42 – 0 1942/43 – 2 1943/44 – 1 1944/45 17 4 1945/46 19 0 1946/47 16 2 1947/48 20 1 1948/49 
225597296,Stefan Rehn,Jan Stefan Rehn Född: 22 september 1966 Fotbollsspelare Position: mittfältare Nummer: 7 Moderklubb: Sundbybergs IK 9 säsonger. 187 matcher. 49 mål. 1984 14 3 1985 23 10 1986 22 6 1987 25 15 1988 24 8 1989 12 1 2000 18 3 2001 25 1 2002 24 2 SM-guld. C
225597298,Lars-Gunnar Rehnberg,Lars-Gunnar Renberg Född: 29 juni 1946 Fotbollsspelare Position: mittfältare/anfallare Moderklubb: Skellefteå AIK 3 säsonger. 39 matcher. 1 mål. 1971 17 0 1972 7 0 1973 15 1
225597301,Henry Reimer,Henry Valdemar Reimer Född: 4 januari 1921. Bandyspelare: Målvakt. 2 säsonger. 1940 1941
225597302,Ludvig Rensfeldt,Carl Ludvig Rensfeldt Född: 29 januari 1992 Ishockeyspelare Position: forward Längd: 191 Nummer: 24 Moderklubb: Brynäs IF Säsonger Matcher Mål Assist Poäng 2021/22 52 14 17 31 2022/23 41 9 15 24
225597304,Béla Rerrich,Béla Dezsö Rerrich Född: 26 november 1917 Fäktmästare
225597306,Olof Reuter,Erik Olof Reuter Född: 22 september 1920 Bandyspelare 2 säsonger. 1940 1941
225597307,Stefan Rexin,Karl Stefan Rexin Född: 29 juni 1957 Fotbollsspelare Position: mittfältare Moderklubb: Nyköpings BIS 2 säsonger. 17 matcher. 3 mål. 1985 16 3 1986 1 0
225597309,Torsten Rey,Torsten Lennart Rey Född: 28 september 1916 Fotbollsspelare Position: anfallare Moderklubb: 4 säsonger. 8 mål. 1940/41 – 5 1941/42 – 2 1942/43 – 0 1943/44 – 1
225597310,Rolf Ridderwall,"Rolf Lennart Ridderwall Född: 20 november 1958 Stor Grabb ishockey #146 Vinnare av guldpucken 1990 SM-guld: 3 (1983, 1989, 1990) Ishockeyspelare Position: målvakt Moderklubb: Fruängens IF Säsonger Matcher Mål Ass Poäng 1981/82 33 – – – 1982/83 28 – –"
225597312,Joel Riddez,Joel Michel Riddez Född: 21 maj 1980 Fotbollsspelare Position: mittfältare Moderklubb: Spårvägens FF 6 säsonger. 58 matcher. 2 mål. 1999 18 0 2000 17 2 2001 2 0 2011 17 0 2012 2 0 2013 2 0
225597315,Aki Riihilahti,Aki Pasinpoika Riihilahti Född: 9 september 1976 Fotbollsspelare Position: mittfältare Moderklubb: HJK Helsingfors 2 säsonger. 12 matcher. 0 mål. 2007 10 0 2008 2 0
225597317,Henry Rimgård,Henry Fred William Rimgård Född: 26 mars 1917 Fotbollsspelare Position: Moderklubb: 2 säsonger. 0 mål. 1940/41 – 0 1942/43 – 0
225597319,Jonathan Ring,Erik Jonathan Ring Född: 5 december 1991 Fotbollsspelare Position: mittfältare Moderklubb: Adolfsbergs IK 2 säsonger. 58 matcher. 10 mål. 2018 29 3 2019 29 7
225597321,Stefan Ringbom,Stefan Bertil Ringbom Född: 9 februari 1961 Fotbollsspelare Position: mittfältare Moderklubb: Djurgårdens IF 1 säsong. 3 matcher. 0 mål. 1981 3 0
225597324,Luis Antonio Rodriguez,Luis Antonio Rodriguez Född: 4 mars 1985 Fotbollsspelare Position: Moderklubb: 2 säsonger. 9 matcher. 3 mål. 1965 4 1 1966 5 2
225597326,Kimmo Rolin,Kimmo Juhani Rolin Född: 8 december 1967 Fotbollsspelare Position: anfallare Moderklubb: Djurgårdens IF 1 säsong. 1 match. 0 mål. 1986 1 0
225597328,Ragnar Rosberg,Ragnar Carl Rosberg Född: 22 mars 1899 Boxningsledare
225597330,Gösta Rosell,Gösta Sture Rosell Född: 15 maj 1907 Bandyspelare 3 säsonger. 1930 1931 1932
225597332,Vilhelm Rosén,Nils Julius Vilhelm Rosén Född: 30 september 1880 Medlem: 316 Styrelseledamot: 1903 Hedersmärket: 1907 Fotbollsspelare Position: centerforward
225597334,Bengt Rosenqvist,Bengt Vilhelm Teander Rosenqvist Född: 3 september 1921 Fotbollsspelare Position: försvarare Moderklubb: AIK 2 säsonger. 3 matcher. 0 mål. 1948/49 – 0 1949/50 3 0
225597336,Oskar Rothenberg,Oskar Rothenberg Född: 25 december 1919 Fotbollsspelare Position: anfallare Moderklubb: Örgryte IS 1 säsong. 1 match. 0 mål. 1947/48 1 0
225597337,Christian Rubio-Sivodedov,Christian Rubio-Sivodedov Född: 7 november 1997 Fotbollsspelare Position: Moderklubb: 1 säsonger. 6 matcher.0 mål. 2014 6 0
225597339,Christer Rudin,Arvid Christer Rudin Född: 5 augusti 1941 Bandyspelare 3 säsonger. 1964 1965 1966
225597341,Tom Rune,Tom Axel Rune Född: 30 juli 1937 Bandyspelare 4 säsonger. 1961 1962 1963 1964
225597343,Ove Rübsamen,Kjell Ove Rübsamen Född: 23 oktober 1956 Fotbollsspelare Position: anfallare Moderklubb: Helenelunds IK 1 säsong. 13 matcher. 2 mål. 1975 13 2
225597345,Åke Rydberg,Per-Åke Bertil Rydberg Född: 3 september 1938 Fotbollsspelare Position: anfallare Moderklubb: Djurgårdens IF 4 säsonger. 33 matcher. 14 mål. 1956/57 5 0 1957/58 21 10 1959 6 4 1960 1 0 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Må
225597346,Ulf Rydin,Ulf Ragnar Rydin Född: 1 mars 1942 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Ass Poäng 1963/64 – – – – 1964/65 20 9 3 12 1965/66 21 – – – 1966/67 – – – – 1967/68 20 9 3 12 1968/69 – – – – 1969/70 – – – – 1970/71 20 7 6 13 197
225597348,Anders Rylin,Anders Rylin Född: 3 maj 1949 Ishockeyspelare Position: back Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1968/69 – – – – 1969/70 – – – – 1970/71 20 2 8 10 1971/72 24 7 4 11 1972/73 28 4 4 8 1973/74 28 5 8 13 1974/75 30 3 8 11 1975/76 32
225597351,Jenny Rönnegård,"Jenny Katarina Rönnegård Född: 24 februari 1974 Fotbollsspelare Position: mittfältare, forward Nummer: 5 Moderklubb: Älta IF 1993 1994"
225597353,Petter Rönnqvist,Jan Petter Rönnqvist Född: 7 februari 1973 Ishockeyspelare Position: målvakt Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1990/91 0 – – – 1992/93 6 – – – 1993/94 12 – – – 1996/97 29 – – – 2003/04 8 – – – 2005/06 0 – – –
225597355,Kleber Saarenpää,John Kleber Saarenpää Född: 14 december 1975 Fotbollsspelare Position: försvarare Moderklubb: IK Sirius 2 Säsonger. 34 matcher. 1 mål 1995 15 1 1996 19 0
225597357,Besard Sabovic,Besard Sabovic Född: 5 januari 1998 Fotbollsspelare Position: mittfältare Längd: 186 cm Nummer: 14 Moderklubb: IF Brommapojkarna 3 säsonger. 10 matcher. 1 mål. 2016 7 1 2018 2 0 2019 1 0 2022 2023
225597359,Kjell Samuelsson,Kjell Torsten Samuelsson Född: 22 augusti 1951 Fotbollsspelare Position: mittfältare Moderklubb: Virvelvindens SK 9 Säsonger. 176 matcher. 36 mål 1971 2 0 1972 21 8 1973 24 7 1974 25 7 1975 25 3 1976 6 0 1977 26 5 1978 24 3 1979 23 3
225597361,Magnus Samuelsson,Bert Magnus Samuelsson Född: 21 maj 1971 Fotbollsspelare Position: mittback Moderklubb: Östers IF 3 Säsonger. 62 matcher. 1 mål. 1999 18 0 2000 20 0 2001 24 1
225597362,Birger Sandberg,Axel Birger Sandberg Född: 19 december 1918 Fotbollsledare Tränare DIF A-lag 1959 Ledamot i DIF Fotboll Ledamot i Svenska Fotbollsförbundet 1955-1986 Hedersordförande i Svenska Fotbollsförbundet Fotbollsspelare Position: försvarare Moderklubb: Djurgå
225597365,Curt Sandberg,Curt Sandberg Född: 1916 Fotbollsspelare Position: försvarare Moderklubb: 8 Säsonger. 4 matcher. 1 mål 1937/38 – 0 1938/39 – 0 1939/40 – 0 1940/41 – 0 1941/42 – 0 1942/43 – 1 1942/43 – 0 1942/43 4 0
225597367,Gunnar Sandberg,Gunnar Sandberg Född: Fotbollsspelare Position: Moderklubb: 1 Säsonger. 1 mål 1938/39 – 1
225597368,Gösta Sandberg,"Oskar Gösta Leonard Sandberg Född: 6 augusti 1932 SM-guld fotboll: 4 (1954/55, 1959, 1964, 1966) OS-brons: 1952 Guldbollen: 1956 SM-guld ishockey: 6 (1957/58, 1958/59, 1959/60, 1960/61, 1961/62, 1962/63) Fotbollsspelare Position: vänsterhalv/vänstery"
225597370,Ingvar Sandberg,Lars Ingvar Sandberg Född: 4 juni 1943 Fotbollsspelare Position: Moderklubb: 3 Säsonger. 19 matcher. 1 mål 1968 4 0 1969 4 0 1970 11 1
225597371,Lars Sandberg,Lars Gösta Sandberg Född: 25 juni 1957 Fotbollsspelare Position: mittfältare Moderklubb: Brommapojkarna 7 Säsonger. 137 matcher. 9 mål 1980 26 0 1981 12 0 1982 18 3 1983 24 3 1984 26 1 1985 20 2 1986 11 0
225597373,Lars-Olof Sandberg,Lars-Olof John Sandberg Född: 20 september 1939 Fotbollsspelare Position: ytterhalv Moderklubb: Jönköping Södra 6 Säsonger. 45 matcher. 8 mål 1960 11 2 1961 8 2 1962 10 3 1963 6 0 1964 4 1 1965 6 0
225597375,Ola Sandberg,Ulf Ola Sandberg Född: 23 februari 1977 Ishockeyspelare Position: back Moderklubb: Nordia HC Säsonger Matcher Mål Ass Poäng 1996/97 4 0 0 0
225597377,Per Sandberg,Per Birger Sandberg Född: 28 maj 1955 Fotbollsspelare Position: back Moderklubb: Djurgårdens IF 1 Säsong. 3 matcher. 0 mål. 1977 3 0
225597379,Sixten Sandberg,Bror Sixten Sandberg Född: 26 september 1919 Fotbollsspelare Position: anfallare Moderklubb: 8 Säsonger. 24 matcher. 23 mål 1939/40 – 1 1940/41 – 0 1941/42 – 4 1942/43 – 5 1943/44 – 7 1944/45 7 1 1945/46 11 0 1946/47 6 5
225597381,Jessica Sandbrink,Jessica Maria Sandbrink Född: 4 april 1974 Fotbollsspelare Position: mittfältare Nummer: 13 Moderklubb: BK Liljorna 1990 1991 1992
225597383,Axel Sandö,Karl Axel Sandö Född: 2 oktober 1903 Ishockeyspelare Position: back Moderklubb: Säsonger Matcher Mål Ass Poäng 1932/33 – – – –
225597385,Ricardo Santos,Ricardo Henrique da Silva dos Santos Född: 13 februari 1987 Fotbollsspelare Position: anfallare Moderklubb: Volta Redonda (Brasilien) 1 säsonger. 14 matcher. 3 mål. 2012 14 3
225597387,Glenn Schiller,Glenn Jan Schiller Född: 28 mars 1960 Fotbollsspelare Position: försvarare/mittfältare Moderklubb: IFK Göteborg 7 Säsonger. 132 matcher. 2 mål 1986 8 0 1987 22 0 1988 26 1 1989 22 1 1990 22 0 1991 24 0 1992 8 0
225597389,Cameron Schilling,Ernest Cameron Schilling Född: 7 oktober 1988 Ishockeyspelare Position: back Längd: 191 cm Nummer: 9 Skjuter: vänster Moderklubb: Carmel High (USA) Säsonger Matcher Mål Assist Poäng 2021/22 22 1 8 9 2022/23 42 2 12 14
225597391,Fredrik Schlyter,Fredrik Johan Henrik Schlyter Född: 12 december 2001 Ishockeyspelare Position: forward Längd: 181 cm Nummer: 15 Skjuter: vänster Moderklubb: Saltsjöbadens IF Säsonger Matcher Mål Assist Poäng 2022/23 11 1 0 1
225597393,Arvid Schough,Carl Arvid Valdemar Schough Född: 17 april 1908 Fotbollsspelare Position: anfallare Moderklubb: Westermalms IF 3 Säsonger. 29 matcher. 11 mål 1935/36 15 6 1936/37 14 5 1937/38 – 1
225597395,Ulf Schramm,Ulf Schramm Född: 12 november 1936 Fotbollsspelare Position: ytter Moderklubb: IFK Stockholm 5 Säsonger. 22 matcher. 8 mål 1960 5 1 1961 12 5 1962 4 1 1963 5 1 1964 1 0
225597397,Sigvard Schwarzmann,Sigvard Åke Schwarzmann Född: 10 mars 1942 Fotbollsspelare Position: anfallare Moderklubb: Djurgårdens IF 1 Säsonger. 8 matcher. 0 mål 1961 8 0
225597398,Rasmus Schüller,Rasmus Vilhelm Schüller Född: 18 juni 1991 Fotbollsspelare Position: mittfältare Längd: 177 cm Nummer: 6 Moderklubb: FC Kasiysi (Finland) 2021 2022 2023 2024 2025
225597400,Sigfrid Schönning,Ruben Sigfrid Schönning Född: 15 januari 1913 Fotbollsspelare Position: Moderklubb: Stockholms-Flottan 2 Säsonger. 6 matcher. 3 mål 1935/36 5 3 1936/37 1 0
225597402,Schönvall,Olle Lennart Schönvall Född: 26 februari 1916 Fotbollsspelare Position: Moderklubb: 2 Säsonger. 1 match. 1 mål 1936/37 1 1 1939/40 0 0
225597404,Axel Schörling,Axel Georg Schörling Född: 23 mars 1880 Medlem #612 Styrelseledamot: 1924-1924 Ordförande DIF Brottning Fotbollsspelare Position: centerforward Moderklubb:
225597406,Christer Sehlstedt,Ebbe Jan Christer Sehlstedt Född: 5 juni 1948 Ishockeyspelare Position: målvakt Moderklubb: Luleå SK Säsonger Matcher Mål Ass Poäng 1968/69 7 – – – 1969/70 8 – – –
225597408,Ulf Seligsson,Ulf Seiv Seligson Född: 21 maj 1946 Curlingspelare Moderklubb: x säsonger. 19xx 19xx
225597410,Rami Shaaban,"Rami Shaaban Född: 30 juni 1975 Fotbollsspelare Position: målvakt Moderklubb: Nacka FF 3 Säsonger. 40 matcher. 0 mål 2000 29 0 2001 5 0 2002 6 0 SM-guld, Cupguld"
225597412,Ted Sheringham,Edward Paul Sheringham Född: 2 april 1966 Fotbollsspelare Position: anfallare Moderklubb: Millwall FC (England) 1 Säsong. 21 matcher. 13 mål 1985 21 13
225597414,Rebecka Simon,"Rebecka Simon Född: 15 oktober 1974 Fotbollsspelare Position: mittfältare Nummer: 16, 9 Moderklubb: Spånga IS 1993 1994 1995"
225597416,Ferdinand Sipöcz,Ferdinand Sipöcz Född: 7 januari 1971 Fotbollsspelare Position: anfallare Moderklubb: Nyköpings BIS 1 Säsong. 2 matcher. 0 mål 1995 2 0
225597419,Erik Sjöberg,Erik Sjöberg Född: 27 mars 1915 Bandyspelare 2 säsonger. 1940 1941
225597421,Gisele Sjöberg,Gisele Wicky Sjöberg Född: 15 mars 1966 Fotbollsspelare Position: målvakt Nummer: 23 Moderklubb: Bro IK 1986 1987 1988 1990
225597423,Jan-Erik Sjöberg,Anders Jan-Erik Sjöberg Född: 14 september 1946 Fotbollsspelare Position: mittfältare Moderklubb: Älvsjö AIK 9 Säsonger. 171 matcher. 16 mål 1965 21 0 1966 21 4 1967 13 2 1968 9 1 1969 18 1 1970 20 4 1971 21 0 1972 22 1 1973 26 3
225597425,Lars-Erik Sjöberg,Lars-Erik Sjöberg Född: 4 maj 1944 Ishockeyspelare Position: back Moderklubb: Säsonger Matcher Mål Ass Poäng 1965/66 20 1 5 6 1966/67 20 4 7 11
225597427,Christian Sjögren,Christian Michael Sjögren Född: 10 juli 1978 Ishockeyspelare Position: forward Moderklubb: Mälarhöjden/Västertorp BK Säsonger Matcher Mål Ass Poäng 1999/00 13 1 0 1 2000/01 35 4 1 5
225597429,Daniel Sjölund,"Henrik Daniel Sjölund Född: 22 april 1983 Fotbollsspelare Position: mittfältare Moderklubb: IF Finströms Kamraterna 11 Säsonger. 215 matcher. 27 mål. 2003 19 3 SM-guld 2004 17 1 Cup-guld 2005 22 7 SM-guld, Cup-guld 2006 26 2 2007 23 5 2008 10 1 2009 "
225597430,Stig Sjöstam,Stig Sjöstam Född: 23 mars 1935 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Ass Poäng 1954/55 – – – – 1955/56 – – – –
225597432,Olle Sjösteen,Olle Sjösteen Född: 21 november 1982 Fotbollsspelare Position: mittfältare Moderklubb: Edsbergs IF 1 Säsong. 1 match. 0 mål 2000 1 0
225597434,Joacim Sjöström,Rolf Joacim Sjöström Född: 31 augusti 1964 Fotbollsspelare Position: målvakt Moderklubb: Djurgårdens IF 6 Säsonger. 135 matcher. 0 mål 1983 16 0 1984 24 0 1985 26 0 1986 21 0 1987 26 0 1988 22 0
225597436,Leif Skiöld,Leif Gustav Skiöld Född: 28 juli 1935 Fotbollsspelare Position: anfallare Moderklubb: AIK 5 Säsonger. 75 matcher. 60 mål 1960 11 13 1961 21 3 1962 22 5 1963 17 8 1964 4 4 Ishockeyspelare Position: forward Moderklubb: Nynäshamns IF Säsonger Matcher Må
225597438,Fredrik Skoglund,Fredrik Robert Skoglund Född: 7 juni 1901 Bandyspelare 3 säsonger. 1930 1931 1932 Ishockeyspelare Position: målvakt Moderklubb: Säsonger Matcher Mål Ass Poäng 1925/26 – – – –
225597440,Peter Skoog,Leif Peter Skoog Född: 11 februari 1965 Fotbollsspelare Position: anfallare Moderklubb: Sundbybergs IK 5 Säsonger. 95 matcher. 33 mål 1987 20 13 1988 18 3 1989 14 5 1990 22 8 1991 21 4 1992 13 0
225597442,Ronney Skoog,Lars Ronney Skoog Född: 22 februari 1953 Fotbollsspelare Position: mittfältare Moderklubb: Djurgårdens IF 2 Säsonger. 17 matcher. 0 mål 1973 15 0 1974 2 0
225597444,Tony Skopac,Tony Robert Skopac Född: 6 september 1968 Ishockeyspelare Position: forward Moderklubb: Grandview Steelers (Can) Säsonger Matcher Mål Ass Poäng 1992/93 20 0 0 0
225597446,Arne Skotte,Arne Gunnar Skotte Född: 13 januari 1950 Fotbollsspelare Position: vänsterytter Moderklubb: Degerfors IF 3 Säsonger. 69 matcher. 8 mål 1972 21 3 1973 26 3 1974 22 2
225597448,Alvar Sköld,Alvar Harry Sköld Född: 8 september 1912 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Ass Poäng 1931/32 – – – – 1932/33 – – – – 1933/34 – – – –
225597451,Lennart Skördåker,Erik Lennart Skördåker Född: 13 augusti 1945 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Ass Poäng 1968/69 21 4 3 7 1969/70 – – – –
225597452,Luis Solignac,Luis Emilio Solignac Född: 16 februari 1991 Fotbollsspelare Position: anfallare Moderklubb: Platense (Argentina) 1 säsonger. 14 matcher. 1 mål. 2013 14 1
225597454,Katarina Sombati,Katarina Sombati Född: Fotbollsspelare Position: forward Nummer: Moderklubb: 1993 1994 1995
225597456,Brian Span,Brian Matthew Span Född: 24 februari 1992 Fotbollsspelare Position: mittfältare/anfallare Moderklubb: FC Westchester (USA) 2 säsonger. 14 matcher. 1 mål. 2012 9 1 2013 5 0
225597458,Philip Sparrdal-Mantilla,Philip Carl Edvard Sparrdal-Mantilla Född: 11 augusti 1993 Fotbollsspelare Position: försvarare Moderklubb: Djurgårdens IF 3 säsonger. 4 matcher. 0 mål. 2011 1 0 2012 1 0 2013 2 0
225597460,Richard Spong,Richard Spong Född: 23 september 1983 Fotbollsspelare Position: försvarare Moderklubb: IK Frej 1 Säsong. 2 matcher. 0 mål 2003 2 0 SM-guld
225597462,Karl Gustaf Staaf,Karl Gustaf Staaf Född: 6 april 1881 Friidrottare
225597464,Roger Stam,Sören Roger Stam Född: 6 april 1939 Ishockeyspelare Position: back Moderklubb: Wifsta/Östrands IF Säsonger Matcher Mål Ass Poäng 1958/59 1 0 0 0
225597465,Orvar Stambert,Ragnar Orvar Stambert Född: 30 september 1960 Ishockeyspelare Position: back Moderklubb: Rågsveds IF Säsonger Matcher Mål Ass Poäng 1983/84 35 4 15 19 1984/85 36 5 10 15 1985/86 36 4 11 15 1986/87 34 7 4 11 1987/88 38 5 18 23 1988/89 40 5 10 15 1989/
225597467,Lars Starck,Lars Börje Starck Född: 2 maj 1946 Ishockeyspelare Position: forward Moderklubb: Älvsjö AIK Säsonger Matcher Mål Ass Poäng 1965/66 – – – – 1966/67 – – – – 1967/68 10 1 1 2 1968/69 9 2 0 2
225597469,Ylva Starfjord,Ylva Malin Margareta Starfjord Född: 7 september 1968 Fotbollsspelare Position: mittfältare Nummer: 6 Moderklubb: IFK Lidingö 1986 1987 1988 1989 1990 1991
225597471,Vitomir Stavjanin,Vitomir Stavjanin Född: 21 december 1964 Fotbollsspelare Position: mittfältare Moderklubb: FC Borac Banja Luka (Jugoslavien) 1 Säsonger. 11 matcher. 3 mål 1993 11 3
225597473,Babis Stefanidis,"Babis (eg. Haralampos) Stefanidis Född: 8 mars 1981 Fotbollsspelare Position: högerytter Moderklubb: IF Brommapojkarna 4 Säsonger. 62 matcher. 8 mål 2001 8 0 2002 24 4 SM-guld, Cup-guld 2003 20 2 SM-guld 2004 10 2 Cup-guld"
225597475,Hans Stelius,Hans Gustaf Vilhelm Stelius Född: 29 mars 1918 Fotbollsspelare Position: anfallare Moderklubb: Järva IS 11 Säsonger. 63 matcher. 50 mål 1939/40 – 2 1940/41 – 2 1941/42 – 7 1942/43 – 8 1943/44 – 2 1944/45 3 1 1945/46 22 15 1946/47 11 1 1947/48 20 12 1
225597477,Håkan Stenbäck,Jan Sven Håkan Stenbäck Född: 28 oktober 1951 Fotbollsspelare Position: högerback/ytter Moderklubb: Djurgårdens IF 10 Säsonger. 204 matcher. 43 mål 1971 4 0 1972 14 1 1973 14 8 1974 25 5 1975 21 4 1976 26 5 1977 25 3 1978 26 8 1979 25 5 1980 24 4
225597479,Lars Stenbäck,Lars Olov Stenbäck Född: 11 januari 1956 Fotbollsspelare Position: mittfältare Moderklubb: Djurgårdens IF 10 Säsonger. 187 matcher. 17 mål 1975 2 0 1976 5 0 1977 25 3 1978 12 0 1979 24 0 1980 25 1 1981 25 3 1982 24 3 1983 19 6 1984 26 1
225597481,Birger Stenman,Oskar Birger Ferdinand Stenman Född: 23 december 1925 Fotbollsspelare Position: ytterhalv Moderklubb: Hagalunds IS 9 Säsonger. 118 matcher. 14 mål. 1947/48 11 2 1948/49 – 3 1949/50 21 0 1950/51 22 3 1951/52 20 4 1952/53 22 2 1953/54 17 0 1954/55 4 0 
225597482,Fredrik Stenman,"Erik Karl-Fredrik Stenman Född: 2 juni 1983 Fotbollsspelare Position: vänsterback Moderklubb: Munktorps BK 3 Säsonger. 64 matcher. 8 mål 2003 12 0 SM-guld 2004 26 3 Cup-guld 2005 26 5 SM-guld, Cup-guld 2014 13 0 2015 6 0"
225597484,Hans Stergel,Hans Göte Stergel Född: 26 maj 1943 Ishockeyspelare Position: målvakt Moderklubb: Säsonger Matcher Mål Ass Poäng 1962/63 – – – – 1963/64 – – – –
225597486,Zoran Stojcevski,Zoran Stojcevski Född: 4 mars 1971 Fotbollsspelare Position: mittfältare Moderklubb: IFK Göteborg 6 Säsonger. 104 matcher. 18 mål. 1994 26 7 1995 19 0 1996 23 5 1997 21 5 1998 3 0 1999 12 1
225597488,Robert Stoltz,Erik Robert Stoltz Född: 10 augusti 1976 Fotbollsspelare Position: vänsterback Moderklubb: Kalmar FF 2 Säsonger. 25 matcher. 1 mål 2006 18 0 2007 7 1
225597490,Roland Stoltz,Frank Roland Stoltz Född: 1 augusti 1931 SM-guld: 6 (1957/58 – 1962/63) Stor grabb #52 ishockey Ishockeyspelare Position: back Moderklubb: Gröndals IK Säsonger Matcher Mål Ass Poäng 1955/56 16 3 – – 1956/57 19 2 – – 1957/58 14 3 3 6 1958/59 14 8 7 15
225597492,Elias Storm,"Elias Simon Petter Storm Född: 19 juli 1979 Fotbollsspelare Position: försvarare Moderklubb: Älvsjö AIK 5 Säsonger. 29 matcher. 1 mål 2002 1 0 SM-guld, Cup-guld 2003 3 0 SM-guld 2004 16 1 Cup-guld 2005 5 0 SM-guld, Cup-guld 2006 4 0"
225597494,Leif Strandh,Bo Leif Strand Född: 14 april 1967 Fotbollsspelare Position: anfallare Moderklubb: Hammarby IF 1 säsong. 14 matcher. 0 mål 1991 14 0
225597496,Edvard Ström,Alrik Edvard Ström Född: 24 november 1873 Medlem: 18 Grundare av Djurgårdens IF
225597498,Arne Strömberg,Arne Anders Alfred Strömberg Född: 20 juni 1920 Ishockeytränare
225597500,Josef Strömberg,Josef Gustav Fredrik Strömberg Född: 9 april 1900 Fotbollsspelare Position: Moderklubb: 1 säsonger. 6 matcher. 0 mål. 1927/28 6 0
225597502,Peter Strömberg,Hans Peter Sigfrid Strömberg Född: 23 april 1956 Fotbollsspelare Position: anfallare Moderklubb: Östers IF 2 Säsonger. 46 matcher. 4 mål 1981 22 2 1982 23 2
225597504,Hans Strömdahl,Kjell Hans Hugo Strömdahl Född: 7 mars 1944 Curlingspelare Moderklubb: n säsonger. 19xx 19xx
225597506,Kjell Strömdahl,Kjell Strömdahl Född: x månad 19xx Curlingspelare Moderklubb: x säsonger. 19xx 19xx
225597508,Harry Sundberg,Harry Fritz Klas Sundberg Född: 9 januari 1898 1924 OS brons fotboll. 1926 Stor Grabb fotboll. Fotbollsspelare Position: Moderklubb: Westermalms IF 1 säsonger. 3 matcher. 0 mål. 1927/28 3 0
225597510,Reino Sundberg,Reino Sigfrid Sundberg Född: 27 februari 1957 Ishockeyspelare Position: målvakt Moderklubb: Skuru IK Säsonger Matcher Mål Ass Poäng 1974/75 – – – – 1975/76 – – – – 1976/77 – – – – 1977/78 19 – – – 1978/79 15 – – – 1979/80 32 – – – 1980/81 27 – – –
225597512,Jessika Sundh,Anna Jessika Margareta Sundh Född: 9 juli 1974 Fotbollsspelare Position: back Nummer: 6 Moderklubb: Älta IF 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002
225597514,Mats Sundin,Mats Johan Sundin Född: 13 februari 1971 Ishockeyspelare Position: forward Moderklubb: Sollentuna HC Säsonger Matcher Mål Ass Poäng 1989/90 34 10 8 18 1994/95 12 7 2 9
225597517,Jörgen Sundström,Hans Jörgen Sundström Född: 7 december 1978 Fotbollsspelare Position: anfallare Moderklubb: Piteå IF 1 säsong. 14 matcher. 0 mål 2000 14 0
225597519,Sture Sundqvist,Per Sture Martin Sundqvist Född: 11 augusti 1909 Fotbollsspelare Position: anfallare/Högerytter Moderklubb: Värtans IK 2 Säsonger. 14 matcher. 2 mål 1936/37 14 2 1937/38 – 0
225597520,Thomas Sunesson,Thomas Egon Sunesson Född: 12 januari 1959 Fotbollsspelare Position: anfallare Moderklubb: Lausanne-Sports (Schweiz) 2 Säsonger. 19 matcher. 4 mål 1986 10 2 1987 9 2
225597521,Billy Sundström,Erik Billy Sundström Född: 22 december 1948 Ishockeyspelare Position: back Moderklubb: Kiruna AIF Säsonger Matcher Mål Ass Poäng 1967/68 4 1 1 2 1968/69 21 0 0 0 1969/70 3 0 1 1 1970/71 19 0 0 0 1971/72 28 2 1 3 1972/73 24 0 1 1 1973/74 21 1 2 3 1974
225597522,Catharina Svensson,Åsa Catharina Margareta Svensson Född: 12 april 1968 Fotbollsspelare Position: back Nummer: 24 Moderklubb: Skånela IF 1990
225597523,Gottfrid Svensson,"Gottfrid Svensson Född: 13 maj 1889 7 SM-guld brottning (1911, 1912, 1913, 1917, 1918, 1919, 1922)"
